ts_event,action,side,depth,price,midprice,size,aOF1,aOF2,aOF3,aOF4,aOF5,bOF1,bOF2,bOF3,bOF4,bOF5,ask_sz_01,ask_sz_02,ask_sz_03,ask_sz_04,ask_sz_05,bid_sz_01,bid_sz_02,bid_sz_03,bid_sz_04,bid_sz_05,event_num,symbol,returns,midprice_delta,OFI1,OFI2,OFI3,OFI4,OFI5,ofi1,ofi2,ofi3,ofi4,ofi5,ofiI
2025-01-07 16:45:00+00:00,A,A,2.0,245.12,245.04,-15.0,1538.0,673.0,418.0,145.0,-212.0,160.0,87.0,-92.0,-166.0,-11.0,38634,44314,37961,41863,37359,41652,41427,37049,65734,44959,556,JPM,-0.00026522763827507845,-0.06500000000002615,-1378.0,-586.0,-510.0,-311.0,201.0,-17.778499693701388,-7.560377953925264,-6.5798511203103835,-4.0124190165029985,2.5932354415340924,-0.5526687348405587
2025-01-07 16:46:00+00:00,A,A,0.0,245.1,245.04000000000002,0.0,447.0,810.0,118.0,-64.0,-94.0,74.0,-20.0,1.0,-220.0,-37.0,37957,21770,15811,13771,15104,51556,36400,22862,28229,51793,404,JPM,0.0,2.842170943040401e-14,-373.0,-830.0,-117.0,-156.0,57.0,-5.103826210063911,-11.35703955590629,-1.6009320819771518,-2.134576109302869,0.7799412707068175,-0.3543588832173112
2025-01-07 16:47:00+00:00,C,B,0.0,244.99,245.06,-15.0,50.0,-132.0,-87.0,-275.0,-286.0,-8.0,-78.0,-63.0,-137.0,-340.0,13999,8423,8517,11787,16457,26084,17816,35075,25586,43001,317,JPM,8.161599678047082e-05,0.01999999999998181,-58.0,54.0,24.0,138.0,-54.0,-0.889308084838811,0.827976492780962,0.3679895523470942,2.1159399259957916,-0.827976492780962,-0.03502715991114836
2025-01-07 16:48:00+00:00,C,B,1.0,244.9,244.98,30.0,122.0,57.0,94.0,-85.0,-192.0,-266.0,-861.0,-553.0,-858.0,-689.0,41501,13237,10310,17229,14887,44095,24708,40387,26873,30065,380,JPM,-0.0003265039617605936,-0.0800000000000125,-388.0,-918.0,-647.0,-773.0,-497.0,-5.599866308129377,-13.249168223873115,-9.337921395256977,-11.156434680886619,-7.173024626650259,-0.7756534819928216
2025-01-07 16:49:00+00:00,C,A,2.0,245.12,245.04000000000002,-33.0,283.0,122.0,-417.0,-406.0,-484.0,222.0,411.0,366.0,537.0,647.0,10750,21249,13948,11527,16199,12168,47071,25947,25932,16399,371,JPM,0.0002448879649801228,0.060000000000030695,-61.0,289.0,783.0,943.0,1131.0,-1.1248571002534915,5.329241015955066,14.438739499975146,17.389184353099058,20.855957055519657,0.8249182746514744
2025-01-07 16:50:00+00:00,A,B,0.0,244.95,244.99,18.0,938.0,398.0,358.0,-155.0,-383.0,-88.0,-467.0,-736.0,-885.0,-742.0,27334,27334,36195,27434,22607,35296,39524,43826,39565,45059,741,JPM,-0.00020406913933257442,-0.05000000000001137,-1026.0,-865.0,-1094.0,-730.0,-359.0,-22.08958259485028,-18.623283571681768,-23.55360951146804,-15.716759546043573,-7.729200927437867,-1.3923718534476166
2025-01-07 16:51:00+00:00,C,B,0.0,244.69,244.755,0.0,703.0,532.0,565.0,677.0,755.0,-427.0,-1027.0,-1025.0,-775.0,-1046.0,19449,26431,26423,25662,30144,18240,37775,25156,36399,26725,526,JPM,-0.0009596831740434908,-0.23500000000001364,-1130.0,-1559.0,-1590.0,-1452.0,-1801.0,-21.819797066122376,-30.103596129278568,-30.7021923319775,-28.03747375222096,-34.7765084213154,-2.2866939182109203
2025-01-07 16:52:00+00:00,A,B,0.0,244.68,244.72,-19.0,979.0,722.0,122.0,-328.0,-171.0,375.0,81.0,28.0,91.0,-53.0,39419,27701,21848,19192,28264,34537,68758,40143,43434,34055,525,JPM,-0.00014301036849584392,-0.03499999999999659,-604.0,-641.0,-94.0,419.0,118.0,-8.873628449339725,-9.417211649050932,-1.3809951560230698,6.155712450783683,1.7335896639438535,-0.22933520856722903
2025-01-07 16:53:00+00:00,A,A,1.0,244.77,244.715,19.0,945.0,944.0,60.0,-167.0,-327.0,272.0,-2.0,68.0,-18.0,84.0,32648,23804,27793,22165,20756,65412,42392,41396,43439,42779,500,JPM,-2.043172229271306e-05,-0.0049999999999954525,-673.0,-946.0,8.0,149.0,411.0,-9.280608079782892,-13.045252962072238,0.11031926394987095,2.0546962910663464,5.66765218542462,-0.2710582506596224
2025-01-07 16:54:00+00:00,A,A,1.0,244.7,244.63,0.0,1000.0,512.0,183.0,-5.0,-157.0,-760.0,-891.0,-835.0,-916.0,-710.0,34366,28700,17636,24457,27216,36877,23704,15564,25778,27215,453,JPM,-0.000347403164862925,-0.08500000000000796,-1760.0,-1403.0,-1018.0,-911.0,-553.0,-30.487203313028417,-24.303151277374358,-17.634075552649392,-15.78059216941414,-9.579217859150406,-1.5333548669007473
2025-01-07 16:55:00+00:00,C,A,2.0,244.81,244.725,5.0,159.0,-551.0,-705.0,-829.0,-753.0,707.0,1079.0,915.0,743.0,809.0,18926,16593,14126,16301,23507,11589,25408,37320,26664,47045,385,JPM,0.0003882661920018293,0.09499999999999886,548.0,1630.0,1620.0,1572.0,1562.0,8.884153967298161,26.425494464773728,26.26337486683033,25.485200796702024,25.323081198758626,1.6712123752537178
2025-01-07 16:56:00+00:00,A,A,8.0,244.84,244.66000000000003,-29.0,50.0,57.0,74.0,106.0,382.0,-379.0,-322.0,-347.0,-179.0,-235.0,11627,10760,7806,7220,14826,13404,7713,14398,13220,23710,344,JPM,-0.0002656395287239377,-0.0649999999999693,-429.0,-379.0,-421.0,-285.0,-617.0,-11.836001411568443,-10.456514067562798,-11.615283436527541,-7.863077860832183,-17.022873825029674,-0.955525674880419
2025-01-07 16:57:00+00:00,C,B,0.0,244.61,244.64,34.0,-113.0,-185.0,-201.0,-172.0,-99.0,-347.0,-385.0,-306.0,-168.0,-490.0,19022,16692,18280,23115,45298,54486,30913,26397,35914,43547,594,JPM,-8.17494380180861e-05,-0.020000000000038654,-234.0,-200.0,-105.0,4.0,-391.0,-4.4313660477453585,-3.7874923485003062,-1.9884334829626606,0.07574984697000613,-7.404547541318098,-0.32574407298810265
2025-01-07 16:58:00+00:00,A,B,0.0,244.48,244.525,-10.0,621.0,608.0,24.0,-80.0,-7.0,-760.0,-659.0,-443.0,-922.0,-743.0,31628,25141,32236,33122,23588,32970,42695,46816,54306,44867,664,JPM,-0.000470189004195376,-0.11499999999998067,-1381.0,-1267.0,-467.0,-842.0,-736.0,-24.960843184917618,-22.900353595431298,-8.440777528860629,-15.21870381006563,-13.302809981245016,-1.3383040640508057
2025-01-07 16:59:00+00:00,A,A,7.0,244.74,244.57,75.0,-49.0,-49.0,-144.0,-263.0,-263.0,-95.0,185.0,150.0,219.0,75.0,4359,6376,7641,12087,19748,6662,14548,21130,21304,21432,245,JPM,0.00018401333126316644,0.044999999999987494,-46.0,234.0,294.0,482.0,338.0,-0.8330438253490727,4.237657720253979,5.324236622883204,8.728850517788109,6.121061151477969,0.306617157731389
2025-01-07 17:00:00+00:00,C,B,0.0,244.63,244.695,-75.0,-380.0,-123.0,-560.0,-401.0,-739.0,1183.0,530.0,549.0,490.0,722.0,16502,15053,24837,21174,33877,78751,41843,40093,42941,37628,513,JPM,0.0005109705485555338,0.125,1563.0,653.0,1109.0,891.0,1461.0,22.733804178633903,9.497872123255238,16.130383131225205,12.959577430046581,21.25021619000904,1.185651708570372
2025-01-07 17:01:00+00:00,A,B,5.0,244.6,244.76999999999998,-21.0,-69.0,-234.0,-381.0,-360.0,-376.0,565.0,782.0,684.0,503.0,505.0,4840,6013,7095,12934,21446,20867,21059,23107,21678,34117,247,JPM,0.00030645705244314314,0.07499999999998863,634.0,1016.0,1065.0,863.0,881.0,9.043752454434152,14.49282727713738,15.19179237219617,12.310344429300747,12.567107117281527,0.9130400223754442
