ts_event,action,side,depth,price,midprice,size,aOF1,aOF2,aOF3,aOF4,aOF5,bOF1,bOF2,bOF3,bOF4,bOF5,ask_sz_01,ask_sz_02,ask_sz_03,ask_sz_04,ask_sz_05,bid_sz_01,bid_sz_02,bid_sz_03,bid_sz_04,bid_sz_05,event_num,symbol,returns,midprice_delta,OFI1,OFI2,OFI3,OFI4,OFI5,ofi1,ofi2,ofi3,ofi4,ofi5,ofiI
2024-12-30 09:01:00+00:00,A,B,0.0,261.46,127.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,168,11,0,0,0,14,AMGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13092372141796008
2024-12-30 09:02:00+00:00,A,B,0.0,261.46,127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,62,4,0,0,0,6,AMGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13092372141796008
2024-12-30 09:04:00+00:00,A,A,2.0,263.85,259.41999999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287,56,0,0,0,215,195,91,19,1,15,AMGN,0.7103320053140454,131.91999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13092372141796008
2024-12-30 09:05:00+00:00,C,A,3.0,264.01,259.41999999999996,210.0,1056.0,612.0,160.0,130.0,100.0,0.0,0.0,200.0,100.0,0.0,3128,3463,2462,1092,1020,714,454,783,2804,2700,36,AMGN,0.0,0.0,-1056.0,-612.0,40.0,-30.0,-100.0,-20.416756176154674,-11.832438238453278,0.7733619763694953,-0.5800214822771215,-1.9334049409237382,-0.5882557061147776
2024-12-30 09:07:00+00:00,A,A,0.0,263.83,259.41999999999996,-187.0,-60.0,-60.0,-156.0,-130.0,-100.0,0.0,0.0,0.0,0.0,0.0,497,534,420,500,400,215,81,605,1100,500,11,AMGN,0.0,0.0,60.0,60.0,156.0,130.0,100.0,1.3602638087386645,1.3602638087386645,3.5366859027205275,2.9472382522671063,2.267106347897774,0.38757038069194066
2024-12-30 09:08:00+00:00,A,B,1.0,260.08,336.49,-19.0,1096.0,304.0,4.0,0.0,0.0,30.0,15.0,1.0,100.0,100.0,6772,8082,5022,2462,1200,1326,228,8403,8600,300,87,AMGN,0.2601200610486556,77.07000000000005,-1066.0,-289.0,-3.0,100.0,100.0,-21.8756928883123,-5.930652199551834,-0.06156386366316783,2.052128788772261,2.052128788772261,-0.3566904555667339
2024-12-30 09:09:00+00:00,A,A,0.0,265.71,279.29499999999996,-5.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,800,600,0,0,0,240,120,8,800,600,8,AMGN,-0.18629986006789334,-57.19500000000005,-200.0,0.0,0.0,200.0,0.0,-5.05050505050505,0.0,0.0,5.05050505050505,0.0,0.14321894933257678
2024-12-30 09:12:00+00:00,A,A,0.0,265.71,279.29499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,1300,0,0,0,480,240,16,1600,1600,16,AMGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13092372141796008
2024-12-30 09:13:00+00:00,A,A,0.0,266.22,279.29499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700,3800,0,0,0,1350,649,443,4700,4300,47,AMGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13092372141796008
2024-12-30 09:14:00+00:00,A,B,0.0,262.31,279.29499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500,3200,0,0,0,990,469,431,3500,3100,35,AMGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13092372141796008
