,Train_Start,Train_End,Test_Start,Test_End,Out_of_Sample_R2,Actual,Predicted
23,2024-12-30 09:55:00+00:00,2024-12-30 10:24:00+00:00,2024-12-30 10:25:00+00:00,2024-12-30 10:29:00+00:00,0.12434488208433858,"[np.float64(0.0002699643871064694), np.float64(0.0002699587810104376), np.float64(0.00037380848980550496), np.float64(0.0002907278600057239), np.float64(0.00035303768524741486)]","[np.float64(0.0001440962462252009), np.float64(8.753180717198009e-05), np.float64(-5.191071832334163e-05), np.float64(9.927053539215315e-05), np.float64(6.319385236536696e-06)]"
24,2024-12-30 09:56:00+00:00,2024-12-30 10:25:00+00:00,2024-12-30 10:26:00+00:00,2024-12-30 10:30:00+00:00,-0.08952400472101352,"[np.float64(0.0002699587810104376), np.float64(0.00037380848980550496), np.float64(0.0002907278600057239), np.float64(0.00035303768524741486), np.float64(2.076347289925451e-05)]","[np.float64(9.389754130027973e-05), np.float64(-5.607834566891286e-05), np.float64(0.0001401165925877196), np.float64(-1.1808082472530791e-05), np.float64(-6.048642448751894e-05)]"
25,2024-12-30 09:57:00+00:00,2024-12-30 10:26:00+00:00,2024-12-30 10:27:00+00:00,2024-12-30 10:31:00+00:00,-0.31254816388095463,"[np.float64(0.00037380848980550496), np.float64(0.0002907278600057239), np.float64(0.00035303768524741486), np.float64(2.076347289925451e-05), np.float64(0.0)]","[np.float64(-6.14205071590269e-05), np.float64(0.0001577432511172694), np.float64(2.63255647871208e-06), np.float64(-6.379203308353056e-05), np.float64(0.00011646358982259753)]"
26,2024-12-30 09:58:00+00:00,2024-12-30 10:27:00+00:00,2024-12-30 10:28:00+00:00,2024-12-30 10:32:00+00:00,-0.7048567875179252,"[np.float64(0.0002907278600057239), np.float64(0.00035303768524741486), np.float64(2.076347289925451e-05), np.float64(0.0), np.float64(-2.076347289925451e-05)]","[np.float64(0.00011888403805793419), np.float64(4.3620427474139324e-05), np.float64(-3.661698323777915e-05), np.float64(0.0001380224870688377), np.float64(0.00030718814532751913)]"
27,2024-12-30 09:59:00+00:00,2024-12-30 10:28:00+00:00,2024-12-30 10:29:00+00:00,2024-12-30 10:33:00+00:00,-1.333102824524882,"[np.float64(0.00035303768524741486), np.float64(2.076347289925451e-05), np.float64(0.0), np.float64(-2.076347289925451e-05), np.float64(0.0)]","[np.float64(3.2848426756853774e-05), np.float64(-3.7558462070367844e-05), np.float64(0.0001362249585966426), np.float64(0.0003116493694104213), np.float64(4.552777965865238e-06)]"
28,2024-12-30 10:00:00+00:00,2024-12-30 10:29:00+00:00,2024-12-30 10:30:00+00:00,2024-12-30 10:34:00+00:00,-7.266724480123628,"[np.float64(2.076347289925451e-05), np.float64(0.0), np.float64(-2.076347289925451e-05), np.float64(0.0), np.float64(0.0)]","[np.float64(-3.0049384532636022e-05), np.float64(0.00016105444434268818), np.float64(0.0003142392330753967), np.float64(1.1679536583462051e-06), np.float64(0.0002982529093624441)]"
29,2024-12-30 10:01:00+00:00,2024-12-30 10:30:00+00:00,2024-12-30 10:31:00+00:00,2024-12-30 10:35:00+00:00,-7.337652849613152,"[np.float64(0.0), np.float64(-2.076347289925451e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(0.0001673409214115034), np.float64(0.0003022762827785277), np.float64(9.098356382030305e-06), np.float64(0.00029273599754111733), np.float64(0.00013329627383536558)]"
30,2024-12-30 10:02:00+00:00,2024-12-30 10:31:00+00:00,2024-12-30 10:32:00+00:00,2024-12-30 10:36:00+00:00,-7.544624554178085,"[np.float64(-2.076347289925451e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(-2.076347289925451e-05)]","[np.float64(0.0002879027822545101), np.float64(-8.380760720330395e-06), np.float64(0.000293141498994999), np.float64(0.00012148370343435715), np.float64(0.00019646403576286135)]"
31,2024-12-30 10:03:00+00:00,2024-12-30 10:32:00+00:00,2024-12-30 10:33:00+00:00,2024-12-30 10:37:00+00:00,-5.939411823313273,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(-2.076347289925451e-05), np.float64(0.0)]","[np.float64(2.996345011869908e-05), np.float64(0.0002885111582643129), np.float64(0.0001542956848968727), np.float64(0.00017892983693829805), np.float64(6.808155732462509e-05)]"
32,2024-12-30 10:04:00+00:00,2024-12-30 10:33:00+00:00,2024-12-30 10:34:00+00:00,2024-12-30 10:38:00+00:00,-7.870914996636616,"[np.float64(0.0), np.float64(0.0), np.float64(-2.076347289925451e-05), np.float64(0.0), np.float64(0.0)]","[np.float64(0.0002763456655085308), np.float64(0.00011848001589439014), np.float64(0.0001447544384599218), np.float64(5.984338330671557e-05), np.float64(-3.4953186666100046e-05)]"
33,2024-12-30 10:05:00+00:00,2024-12-30 10:34:00+00:00,2024-12-30 10:35:00+00:00,2024-12-30 10:39:00+00:00,-4.265547608916077,"[np.float64(0.0), np.float64(-2.076347289925451e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(0.00011043267690270277), np.float64(0.00012435221977103678), np.float64(5.725800599966518e-05), np.float64(-5.536542469027344e-05), np.float64(0.000182144415206741)]"
34,2024-12-30 10:06:00+00:00,2024-12-30 10:35:00+00:00,2024-12-30 10:36:00+00:00,2024-12-30 10:40:00+00:00,-10.877745775704765,"[np.float64(-2.076347289925451e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(8.30495806471987e-05)]","[np.float64(0.0001241944038691586), np.float64(7.183703409539331e-05), np.float64(-6.927605897922722e-05), np.float64(0.00020459038669443658), np.float64(-0.00019806330748580855)]"
35,2024-12-30 10:07:00+00:00,2024-12-30 10:36:00+00:00,2024-12-30 10:37:00+00:00,2024-12-30 10:41:00+00:00,-12.054785138809258,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(8.30495806471987e-05), np.float64(0.0001038130535464532)]","[np.float64(6.277328732921182e-05), np.float64(-8.321671971447835e-05), np.float64(0.00019780511963010477), np.float64(-0.00020652924622993672), np.float64(-5.078997559325164e-06)]"
36,2024-12-30 10:08:00+00:00,2024-12-30 10:37:00+00:00,2024-12-30 10:38:00+00:00,2024-12-30 10:42:00+00:00,-14.60602739624206,"[np.float64(0.0), np.float64(0.0), np.float64(8.30495806471987e-05), np.float64(0.0001038130535464532), np.float64(0.0001038130535464532)]","[np.float64(-7.210850755808078e-05), np.float64(0.0001968956952412166), np.float64(-0.00021129467233015422), np.float64(-1.0169080785755788e-05), np.float64(0.00031887692517729345)]"
37,2024-12-30 10:09:00+00:00,2024-12-30 10:38:00+00:00,2024-12-30 10:39:00+00:00,2024-12-30 10:43:00+00:00,-19.86261188942504,"[np.float64(0.0), np.float64(8.30495806471987e-05), np.float64(0.0001038130535464532), np.float64(0.0001038130535464532), np.float64(8.30495806471987e-05)]","[np.float64(0.00019756498610951293), np.float64(-0.00020498660335585846), np.float64(-9.724755421525759e-06), np.float64(0.0003289867207423653), np.float64(-0.0001382874653044793)]"
