,window_start,window_end,params,r_squared,p_values,summary
10,2024-12-30 14:00:00+00:00,2024-12-30 14:30:00+00:00,"const    0.000456
OFI1     0.000024
dtype: float64",0.36985246623566814,"const    0.684676
OFI1     0.016155
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.370
Model:                            OLS   Adj. R-squared:                  0.321
Method:                 Least Squares   F-statistic:                     7.630
Date:                Sat, 11 Jan 2025   Prob (F-statistic):             0.0162
Time:                        10:40:48   Log-Likelihood:                 61.712
No. Observations:                  15   AIC:                            -119.4
Df Residuals:                      13   BIC:                            -118.0
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const          0.0005      0.001      0.415      0.685      -0.002       0.003
OFI1        2.379e-05   8.61e-06      2.762      0.016    5.18e-06    4.24e-05
==============================================================================
Omnibus:                        9.149   Durbin-Watson:                   2.497
Prob(Omnibus):                  0.010   Jarque-Bera (JB):                6.588
Skew:                          -0.828   Prob(JB):                       0.0371
Kurtosis:                       5.792   Cond. No.                         127.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
11,2024-12-30 14:30:00+00:00,2024-12-30 15:00:00+00:00,"const    2.464023e-04
OFI1     7.542619e-07
dtype: float64",0.760613751621866,"const    1.939101e-02
OFI1     3.442236e-10
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.761
Model:                            OLS   Adj. R-squared:                  0.752
Method:                 Least Squares   F-statistic:                     88.97
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           3.44e-10
Time:                        10:40:48   Log-Likelihood:                 189.31
No. Observations:                  30   AIC:                            -374.6
Df Residuals:                      28   BIC:                            -371.8
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const          0.0002   9.93e-05      2.481      0.019    4.29e-05       0.000
OFI1        7.543e-07      8e-08      9.432      0.000     5.9e-07    9.18e-07
==============================================================================
Omnibus:                        1.766   Durbin-Watson:                   2.003
Prob(Omnibus):                  0.414   Jarque-Bera (JB):                1.339
Skew:                           0.512   Prob(JB):                        0.512
Kurtosis:                       2.844   Cond. No.                     1.48e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 1.48e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
12,2024-12-30 15:00:00+00:00,2024-12-30 15:30:00+00:00,"const    2.747121e-04
OFI1     5.029134e-07
dtype: float64",0.699396856463397,"const    2.999088e-04
OFI1     8.669699e-09
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.699
Model:                            OLS   Adj. R-squared:                  0.689
Method:                 Least Squares   F-statistic:                     65.15
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           8.67e-09
Time:                        10:40:48   Log-Likelihood:                 197.45
No. Observations:                  30   AIC:                            -390.9
Df Residuals:                      28   BIC:                            -388.1
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const          0.0003   6.66e-05      4.125      0.000       0.000       0.000
OFI1        5.029e-07   6.23e-08      8.071      0.000    3.75e-07    6.31e-07
==============================================================================
Omnibus:                        3.542   Durbin-Watson:                   2.537
Prob(Omnibus):                  0.170   Jarque-Bera (JB):                2.055
Skew:                           0.489   Prob(JB):                        0.358
Kurtosis:                       3.829   Cond. No.                     1.12e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 1.12e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
13,2024-12-30 15:30:00+00:00,2024-12-30 16:00:00+00:00,"const    1.791738e-04
OFI1     4.161795e-07
dtype: float64",0.4365645459880607,"const    0.058483
OFI1     0.000071
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.437
Model:                            OLS   Adj. R-squared:                  0.416
Method:                 Least Squares   F-statistic:                     21.70
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           7.07e-05
Time:                        10:40:48   Log-Likelihood:                 187.60
No. Observations:                  30   AIC:                            -371.2
Df Residuals:                      28   BIC:                            -368.4
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const          0.0002   9.08e-05      1.973      0.058   -6.88e-06       0.000
OFI1        4.162e-07   8.94e-08      4.658      0.000    2.33e-07    5.99e-07
==============================================================================
Omnibus:                       12.859   Durbin-Watson:                   2.500
Prob(Omnibus):                  0.002   Jarque-Bera (JB):               13.950
Skew:                           1.136   Prob(JB):                     0.000935
Kurtosis:                       5.449   Cond. No.                     1.05e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 1.05e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
14,2024-12-30 16:00:00+00:00,2024-12-30 16:30:00+00:00,"const    9.842775e-06
OFI1     3.987398e-07
dtype: float64",0.624551078472086,"const    8.135077e-01
OFI1     2.051549e-07
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.625
Model:                            OLS   Adj. R-squared:                  0.611
Method:                 Least Squares   F-statistic:                     46.58
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           2.05e-07
Time:                        10:40:48   Log-Likelihood:                 210.59
No. Observations:                  30   AIC:                            -417.2
Df Residuals:                      28   BIC:                            -414.4
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       9.843e-06   4.13e-05      0.238      0.814   -7.48e-05    9.45e-05
OFI1        3.987e-07   5.84e-08      6.825      0.000    2.79e-07    5.18e-07
==============================================================================
Omnibus:                        1.869   Durbin-Watson:                   2.103
Prob(Omnibus):                  0.393   Jarque-Bera (JB):                0.890
Skew:                           0.383   Prob(JB):                        0.641
Kurtosis:                       3.356   Cond. No.                         715.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
15,2024-12-30 16:30:00+00:00,2024-12-30 17:00:00+00:00,"const    8.751183e-05
OFI1     4.598967e-07
dtype: float64",0.6189814031997365,"const    1.198026e-01
OFI1     2.531455e-07
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.619
Model:                            OLS   Adj. R-squared:                  0.605
Method:                 Least Squares   F-statistic:                     45.49
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           2.53e-07
Time:                        10:40:48   Log-Likelihood:                 202.43
No. Observations:                  30   AIC:                            -400.9
Df Residuals:                      28   BIC:                            -398.1
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       8.751e-05   5.45e-05      1.605      0.120   -2.42e-05       0.000
OFI1        4.599e-07   6.82e-08      6.744      0.000     3.2e-07       6e-07
==============================================================================
Omnibus:                       17.377   Durbin-Watson:                   1.693
Prob(Omnibus):                  0.000   Jarque-Bera (JB):               26.391
Skew:                           1.294   Prob(JB):                     1.86e-06
Kurtosis:                       6.797   Cond. No.                         813.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
16,2024-12-30 17:00:00+00:00,2024-12-30 17:30:00+00:00,"const    1.054324e-04
OFI1     1.782085e-07
dtype: float64",0.44258321771778564,"const    0.034737
OFI1     0.000060
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.443
Model:                            OLS   Adj. R-squared:                  0.423
Method:                 Least Squares   F-statistic:                     22.23
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           6.04e-05
Time:                        10:40:48   Log-Likelihood:                 207.80
No. Observations:                  30   AIC:                            -411.6
Df Residuals:                      28   BIC:                            -408.8
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const          0.0001   4.75e-05      2.219      0.035    8.12e-06       0.000
OFI1        1.782e-07   3.78e-08      4.715      0.000    1.01e-07    2.56e-07
==============================================================================
Omnibus:                        1.081   Durbin-Watson:                   1.955
Prob(Omnibus):                  0.583   Jarque-Bera (JB):                0.693
Skew:                           0.371   Prob(JB):                        0.707
Kurtosis:                       2.929   Cond. No.                     1.33e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 1.33e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
17,2024-12-30 17:30:00+00:00,2024-12-30 18:00:00+00:00,"const    1.322059e-05
OFI1     3.813351e-07
dtype: float64",0.7738052910924659,"const    6.816731e-01
OFI1     1.544481e-10
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.774
Model:                            OLS   Adj. R-squared:                  0.766
Method:                 Least Squares   F-statistic:                     95.79
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           1.54e-10
Time:                        10:40:48   Log-Likelihood:                 218.60
No. Observations:                  30   AIC:                            -433.2
Df Residuals:                      28   BIC:                            -430.4
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       1.322e-05   3.19e-05      0.414      0.682   -5.21e-05    7.86e-05
OFI1        3.813e-07    3.9e-08      9.787      0.000    3.02e-07    4.61e-07
==============================================================================
Omnibus:                        1.899   Durbin-Watson:                   2.210
Prob(Omnibus):                  0.387   Jarque-Bera (JB):                1.051
Skew:                          -0.447   Prob(JB):                        0.591
Kurtosis:                       3.201   Cond. No.                         834.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
18,2024-12-30 18:00:00+00:00,2024-12-30 18:30:00+00:00,"const    1.462964e-05
OFI1     3.492843e-07
dtype: float64",0.7085028037900702,"const    7.064974e-01
OFI1     5.602958e-09
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.709
Model:                            OLS   Adj. R-squared:                  0.698
Method:                 Least Squares   F-statistic:                     68.06
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           5.60e-09
Time:                        10:40:48   Log-Likelihood:                 212.77
No. Observations:                  30   AIC:                            -421.5
Df Residuals:                      28   BIC:                            -418.7
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       1.463e-05   3.85e-05      0.380      0.706   -6.41e-05    9.34e-05
OFI1        3.493e-07   4.23e-08      8.250      0.000    2.63e-07    4.36e-07
==============================================================================
Omnibus:                        0.725   Durbin-Watson:                   2.326
Prob(Omnibus):                  0.696   Jarque-Bera (JB):                0.332
Skew:                          -0.258   Prob(JB):                        0.847
Kurtosis:                       3.009   Cond. No.                         918.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
19,2024-12-30 18:30:00+00:00,2024-12-30 19:00:00+00:00,"const    6.725677e-05
OFI1     4.794917e-07
dtype: float64",0.6656256133168263,"const    1.134500e-01
OFI1     3.936608e-08
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.666
Model:                            OLS   Adj. R-squared:                  0.654
Method:                 Least Squares   F-statistic:                     55.74
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           3.94e-08
Time:                        10:40:48   Log-Likelihood:                 211.11
No. Observations:                  30   AIC:                            -418.2
Df Residuals:                      28   BIC:                            -415.4
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       6.726e-05   4.12e-05      1.634      0.113   -1.71e-05       0.000
OFI1        4.795e-07   6.42e-08      7.466      0.000    3.48e-07    6.11e-07
==============================================================================
Omnibus:                        3.101   Durbin-Watson:                   2.618
Prob(Omnibus):                  0.212   Jarque-Bera (JB):                1.981
Skew:                           0.093   Prob(JB):                        0.371
Kurtosis:                       4.245   Cond. No.                         656.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
20,2024-12-30 19:00:00+00:00,2024-12-30 19:30:00+00:00,"const   -2.275115e-05
OFI1     3.401316e-07
dtype: float64",0.5848461040175376,"const    5.573426e-01
OFI1     8.632308e-07
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.585
Model:                            OLS   Adj. R-squared:                  0.570
Method:                 Least Squares   F-statistic:                     39.44
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           8.63e-07
Time:                        10:40:48   Log-Likelihood:                 214.12
No. Observations:                  30   AIC:                            -424.2
Df Residuals:                      28   BIC:                            -421.4
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -2.275e-05   3.83e-05     -0.594      0.557      -0.000    5.57e-05
OFI1        3.401e-07   5.42e-08      6.281      0.000    2.29e-07    4.51e-07
==============================================================================
Omnibus:                        0.770   Durbin-Watson:                   1.844
Prob(Omnibus):                  0.680   Jarque-Bera (JB):                0.222
Skew:                           0.197   Prob(JB):                        0.895
Kurtosis:                       3.153   Cond. No.                         745.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
21,2024-12-30 19:30:00+00:00,2024-12-30 20:00:00+00:00,"const    1.654981e-05
OFI1     2.666125e-07
dtype: float64",0.7286070516962315,"const    4.330644e-01
OFI1     2.034100e-09
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.729
Model:                            OLS   Adj. R-squared:                  0.719
Method:                 Least Squares   F-statistic:                     75.17
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           2.03e-09
Time:                        10:40:48   Log-Likelihood:                 234.39
No. Observations:                  30   AIC:                            -464.8
Df Residuals:                      28   BIC:                            -462.0
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       1.655e-05   2.08e-05      0.795      0.433   -2.61e-05    5.92e-05
OFI1        2.666e-07   3.08e-08      8.670      0.000    2.04e-07     3.3e-07
==============================================================================
Omnibus:                        3.172   Durbin-Watson:                   2.510
Prob(Omnibus):                  0.205   Jarque-Bera (JB):                2.260
Skew:                          -0.671   Prob(JB):                        0.323
Kurtosis:                       3.088   Cond. No.                         761.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
