ts_event,action,side,depth,price,midprice,size,aOF1,aOF2,aOF3,aOF4,aOF5,bOF1,bOF2,bOF3,bOF4,bOF5,ask_sz_01,ask_sz_02,ask_sz_03,ask_sz_04,ask_sz_05,bid_sz_01,bid_sz_02,bid_sz_03,bid_sz_04,bid_sz_05,event_num,symbol,returns,midprice_delta,OFI1,OFI2,OFI3,OFI4,OFI5,ofi1,ofi2,ofi3,ofi4,ofi5,ofiI
2024-12-30 09:30:00+00:00,A,B,4.0,254.35,254.565,-173.0,-30.0,400.0,30.0,0.0,0.0,1.0,573.0,1399.0,54.0,100.0,2593,19840,57800,4590,2936,67,6101,11973,4040,12948,67,AAPL,-1.9641156078442634e-05,-0.0049999999999954525,31.0,173.0,1369.0,54.0,100.0,0.16901568908274203,0.9432165874617539,7.463950914653995,0.29441442614413127,0.5452119002669098,0.2605170471298154
2024-12-30 09:31:00+00:00,T,N,0.0,254.39,254.49,13.0,199.0,800.0,44.0,1030.0,20.0,162.0,-202.0,-227.0,-1127.0,-198.0,3786,8772,16180,41480,1500,4304,4122,8459,11048,26854,54,AAPL,-0.00029466364358565755,-0.07499999999998863,-37.0,-1002.0,-271.0,-2157.0,-218.0,-0.15793842140626851,-4.277143195921109,-1.156792221651318,-9.20738310738706,-0.9305561045017983,-0.17067265121991404
2024-12-30 09:32:00+00:00,A,A,3.0,254.61,254.47,-11.0,220.0,20.0,29.0,1044.0,1030.0,-200.0,600.0,4.0,100.0,100.0,2902,2946,6085,24794,2620,30,5655,1276,2785,2430,30,AAPL,-7.859163789003532e-05,-0.020000000000010232,-420.0,580.0,-25.0,-944.0,-930.0,-2.445509772334686,3.3771325427478995,-0.14556605787706464,-5.496574345437961,-5.415057353026804,-0.06849827901979133
2024-12-30 09:33:00+00:00,A,B,0.0,254.27,254.405,171.0,0.0,951.0,-29.0,1956.0,-1000.0,-204.0,-329.0,-229.0,-205.0,1895.0,6120,11836,22370,59910,24520,7699,9992,9834,37539,58200,111,AAPL,-0.0002554654889843633,-0.06499999999999773,-204.0,-1280.0,-200.0,-2161.0,2895.0,-0.9129908878316265,-5.728570276590598,-0.8950891057172808,-9.67143778727522,12.95641480525764,0.015829408381333045
2024-12-30 09:34:00+00:00,A,A,1.0,254.6,254.415,0.0,400.0,-200.0,-44.0,-1000.0,-30.0,27.0,100.0,100.0,1005.0,1000.0,1680,4148,7924,21210,770,2223,2826,1375,14067,14027,28,AAPL,3.9306631033575457e-05,0.009999999999990905,-373.0,300.0,144.0,2005.0,1030.0,-1.4866903914590746,1.195729537366548,0.573950177935943,7.991459074733095,4.1053380782918145,0.30724378688382886
2024-12-30 09:35:00+00:00,C,A,7.0,255.02,254.39,-150.0,600.0,20.0,44.0,1000.0,30.0,31.0,27.0,0.0,0.0,1000.0,5820,624,2276,29030,890,2637,2398,2592,12179,15031,30,AAPL,-9.826947463231761e-05,-0.025000000000005684,-569.0,7.0,-44.0,-1000.0,970.0,-2.3231759598241624,0.0285803720892252,-0.17964805313227267,-4.082910298460742,3.9604229895069203,0.05253617443869789
2024-12-30 09:36:00+00:00,A,A,1.0,254.61,254.445,-22.0,2008.0,180.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,13049,10828,47150,21560,1538,6467,6113,6265,13500,60036,75,AAPL,0.00021618009851565034,0.05500000000000682,-1638.0,-180.0,0.0,0.0,0.0,-6.586919455674347,-0.7238373028213568,0.0,0.0,0.0,-0.022362606346869002
2024-12-30 09:37:00+00:00,A,A,1.0,254.56,254.39,172.0,792.0,20.0,0.0,0.0,0.0,400.0,200.0,1029.0,3100.0,-895.0,15549,6236,27238,72828,4642,12171,18324,62143,29099,17638,99,AAPL,-0.00021618009851565034,-0.05500000000000682,-392.0,180.0,1029.0,3100.0,-895.0,-1.4596717167917916,0.6702574209758226,3.831638256578453,11.543322250139168,-3.3326688431853406,0.2939422261419847
2024-12-30 09:38:00+00:00,A,A,1.0,254.46,254.335,-174.0,253.0,600.0,20.0,44.0,1000.0,572.0,271.0,-971.0,0.0,-100.0,4506,11321,1688,14582,57440,9912,21492,30028,17863,22617,70,AAPL,-0.00021622684245681256,-0.0549999999999784,319.0,-329.0,-991.0,-44.0,-1100.0,1.1663680666913903,-1.2029313289701173,-3.623419291821843,-0.16087835402639866,-4.021958850659967,-0.035501756331238775
2024-12-30 09:39:00+00:00,A,A,3.0,254.46,254.29500000000002,174.0,446.0,226.0,800.0,1020.0,2044.0,0.0,2430.0,2.0,0.0,0.0,8236,7866,5780,23554,46418,6700,18268,2878,18465,54296,67,AAPL,-0.00015728525679747918,-0.03999999999999204,-446.0,2204.0,-798.0,-1020.0,-2044.0,-1.5526262463564044,7.672619387824026,-2.778017364556975,-3.550849262967562,-7.115623425005585,-0.020195201072908682
2024-12-30 09:40:00+00:00,C,A,2.0,254.51,254.35500000000002,-173.0,-187.0,547.0,-400.0,-20.0,-44.0,200.0,1371.0,25.0,0.0,0.0,7735,9004,6327,17146,53718,8200,13142,2825,17081,60422,72,AAPL,0.00023591860917449026,0.060000000000002274,387.0,824.0,425.0,20.0,44.0,1.4245398773006135,3.033128834355828,1.5644171779141103,0.07361963190184048,0.16196319018404906,0.20454653740599385
2024-12-30 09:41:00+00:00,A,A,0.0,254.56,254.41500000000002,1.0,371.0,-200.0,-20.0,-44.0,-1000.0,20.0,700.0,101.0,26.0,100.0,5200,2120,6170,25258,2852,1460,6956,3132,9664,14281,33,AAPL,0.0002358629647121191,0.060000000000002274,-351.0,900.0,121.0,70.0,1100.0,-1.5024710414693943,3.8524898499215237,0.5179458576005604,0.29963809943834074,4.70859870545964,0.23093275357955004
2024-12-30 09:42:00+00:00,A,B,4.0,254.14,254.405,-1.0,1400.0,600.0,0.0,0.0,0.0,0.0,0.0,500.0,1.0,0.0,10334,3216,16360,50772,9780,1440,12000,9327,5254,36062,72,AAPL,-3.9306631033575457e-05,-0.010000000000019327,-1400.0,-600.0,500.0,1.0,0.0,-6.522372124623896,-2.7953023391245266,2.3294186159371058,0.0046588372318742115,0.0,-0.016518439282219445
2024-12-30 09:43:00+00:00,A,B,2.0,254.26,254.435,173.0,200.0,980.0,956.0,0.0,-30.0,6.0,423.0,121.0,300.0,27.0,5204,6138,17850,34586,3352,247,1651,8576,7922,2680,54,AAPL,0.0001179152583707932,0.030000000000001137,-194.0,-557.0,-835.0,300.0,57.0,-1.1876743078702128,-3.4099721107407657,-5.111897149853751,1.8366097544384734,0.3489558533433099,-0.0324615945634875
2024-12-30 09:44:00+00:00,A,A,1.0,254.58,254.425,-173.0,227.0,248.0,64.0,1044.0,1030.0,0.0,0.0,0.0,0.0,0.0,887,396,2224,4148,2160,24,1624,168,800,232,8,AAPL,-3.9303541254476215e-05,-0.009999999999990905,-227.0,-248.0,-64.0,-1044.0,-1030.0,-1.4340993445471057,-1.5667693279633579,-0.404327568506673,-6.5955934612651035,-6.507146805654268,-0.17844881250464595
2024-12-30 09:45:00+00:00,A,A,0.0,254.6,254.44,3.0,-47.0,180.0,-64.0,-1044.0,-1030.0,400.0,-200.0,0.0,26.0,101.0,3509,5876,14824,16592,3764,5448,105,393,1509,2209,35,AAPL,5.895473260864037e-05,0.014999999999986358,447.0,-380.0,64.0,1070.0,1131.0,2.884987737188589,-2.4525622821737447,0.41306312120820965,6.905899057699755,7.29959984510133,0.34665767607826337
2024-12-30 09:46:00+00:00,C,B,5.0,254.24,254.425,-4.0,1049.0,220.0,64.0,1044.0,1030.0,200.0,3.0,603.0,-208.0,81.0,8894,3276,25176,24984,6350,1722,5753,2446,5341,3771,54,AAPL,-5.895473260864037e-05,-0.014999999999986358,-849.0,-217.0,539.0,-1252.0,-949.0,-5.226819285624709,-1.3359479210607323,3.3183222555379484,-7.707865424737498,-5.8424634888785025,-0.17975911940770203
2024-12-30 09:47:00+00:00,A,A,2.0,254.56,254.39,174.0,-3.0,800.0,0.0,0.0,0.0,200.0,-203.0,-3.0,79.0,26.0,1763,4508,3424,7252,19276,1655,2484,2476,2529,3014,38,AAPL,-0.00013757456071505914,-0.03500000000002501,203.0,-1003.0,-3.0,79.0,26.0,1.5944275645397987,-7.8778859469626505,-0.023562968934085694,0.6204915152642566,0.2042123974287427,0.0012130044534217914
2024-12-30 09:48:00+00:00,C,B,6.0,254.22,254.435,-172.0,172.0,-20.0,-64.0,-1044.0,-1030.0,400.0,0.0,0.0,0.0,29.0,4220,7408,18272,29210,11150,13725,332,741,3683,5396,55,AAPL,0.00017687810196953535,0.045000000000015916,228.0,20.0,64.0,1044.0,1059.0,1.3321010867140444,0.11685097251877583,0.37392311206008266,6.099620765480098,6.18725899486918,0.33307311438439824
2024-12-30 09:49:00+00:00,A,A,0.0,254.57,254.44,-1.0,230.0,20.0,44.0,1000.0,30.0,1.0,203.0,603.0,21.0,72.0,6790,848,3672,38060,1180,283,1520,3516,6927,3496,40,AAPL,1.9651191354164155e-05,0.0049999999999954525,-229.0,183.0,559.0,-979.0,42.0,-1.3817655222349605,1.1042056356724794,3.3729560127918905,-5.907198455318893,0.2534242442527002,0.05656376346012543
2024-12-30 09:50:00+00:00,A,A,0.0,254.57,254.45,1.0,170.0,0.0,0.0,0.0,0.0,1.0,201.0,203.0,6.0,24.0,5488,1764,2500,30426,9920,40,6013,2090,138,883,40,AAPL,3.930122423767557e-05,0.009999999999990905,-169.0,201.0,203.0,6.0,24.0,-1.1406972427525226,1.3566872532145389,1.3701866288684148,0.04049812696162802,0.1619925078465121,0.1297299046365458
2024-12-30 09:51:00+00:00,A,B,1.0,254.32,254.45499999999998,-1.0,570.0,200.0,0.0,0.0,0.0,257.0,29.0,-127.0,-3.0,-31.0,10640,5859,22554,47324,17782,1999,3508,6753,1417,2392,83,AAPL,1.965003291459766e-05,0.0049999999999954525,-313.0,-171.0,-127.0,-3.0,-31.0,-2.1608111255281632,-1.1805070366304022,-0.8767508400705327,-0.020710649765445652,-0.21401004757627176,0.022972257273293804
2024-12-30 09:52:00+00:00,A,B,6.0,254.24,254.465,1.0,-220.0,3380.0,0.0,-30.0,0.0,2169.0,1399.0,0.0,-28.0,200.0,8428,27696,38208,77978,5006,12222,5647,670,1484,2709,125,AAPL,3.9298907495322055e-05,0.010000000000019327,2389.0,-1981.0,0.0,2.0,200.0,16.58585488314227,-13.753276903936726,0.0,0.013885186172576199,1.38851861725762,0.15413629719892433
2024-12-30 09:53:00+00:00,A,A,1.0,254.61,254.47000000000003,172.0,200.0,800.0,-44.0,-1000.0,-50.0,200.0,1.0,201.0,29.0,0.0,980,4888,3056,24100,1204,4614,28,436,183,418,26,AAPL,1.964887461181064e-05,0.005000000000023874,0.0,-799.0,245.0,1029.0,50.0,0.0,-5.2056030270378635,1.5962111910191195,6.704087002280302,0.32575738592226927,0.1549665137570812
2024-12-30 09:54:00+00:00,A,A,2.0,254.58,254.43,0.0,46.0,1050.0,264.0,2044.0,1050.0,0.0,0.0,200.0,400.0,-27.0,3428,8192,7240,36236,26750,989,2911,4258,3313,2012,63,AAPL,-0.00015720180814504658,-0.040000000000020464,-46.0,-1050.0,-64.0,-1644.0,-1077.0,-0.30399983216020304,-6.939126603656809,-0.4229562882228912,-10.864689653725518,-7.117561287750841,-0.335732594381123
2024-12-30 09:55:00+00:00,A,B,5.0,254.27,254.45,-173.0,-22.0,400.0,0.0,0.0,0.0,0.0,0.0,200.0,800.0,27.0,1494,6246,2020,6740,35294,123,41,1238,8042,521,41,AAPL,7.860399312331623e-05,0.01999999999998181,22.0,-400.0,200.0,800.0,27.0,0.14605158762285658,-2.6554834113246653,1.3277417056623326,5.3109668226493305,0.1792451302644149,0.17064439078118204
2024-12-30 09:56:00+00:00,A,B,6.0,254.28,254.46,173.0,457.0,598.0,998.0,0.0,0.0,204.0,7.0,205.0,-26.0,-26.0,4347,12691,9880,30898,56584,2615,2807,3653,2525,7464,91,AAPL,3.929967971316728e-05,0.010000000000019327,-253.0,-591.0,-793.0,-26.0,-26.0,-1.7250344662231016,-4.0296259665527785,-5.4069262123119355,-0.17727626925612902,-0.17727626925612902,-0.09994696299088247
2024-12-30 09:57:00+00:00,A,B,7.0,254.27,254.47500000000002,-171.0,25.0,0.0,980.0,0.0,0.0,0.0,200.0,0.0,0.0,1.0,1575,3550,7072,14570,30696,45,735,1380,845,1437,45,AAPL,5.89466238487546e-05,0.01500000000001478,-25.0,200.0,-980.0,0.0,1.0,-0.18173007026896051,1.4538405621516841,-7.123818754543252,0.0,0.00726920281075842,-0.0038104334369584844
2024-12-30 09:58:00+00:00,A,A,3.0,254.61,254.445,371.0,29.0,0.0,1800.0,0.0,0.0,-1.0,-203.0,-4.0,-1.0,-1.0,1172,1969,8528,8740,35394,51,6333,160,843,443,43,AAPL,-0.00011789672260764661,-0.03000000000002956,-30.0,-203.0,-1804.0,-1.0,-1.0,-0.20272500117863373,-1.3717725079754217,-12.190530070875175,-0.006757500039287791,-0.006757500039287791,-0.14139686486644043
2024-12-30 09:59:00+00:00,A,B,2.0,254.34,254.505,-371.0,-168.0,980.0,-1400.0,-44.0,-1000.0,1.0,202.0,204.0,1.0,201.0,3039,9309,19660,40036,5058,3247,3581,2301,2268,4106,62,AAPL,0.00023577954721698546,0.060000000000002274,169.0,-778.0,1604.0,45.0,1201.0,1.131472382700718,-5.208790022137033,10.738944981372494,0.30127962852977697,8.040818530316937,0.3496787622964972
2024-12-30 10:00:00+00:00,A,A,2.0,254.66,254.47,-2.0,18.0,27.0,400.0,44.0,1000.0,-1.0,-32.0,-31.0,-101.0,26.0,1341,4647,8036,20244,26954,410,410,185,146,452,47,AAPL,-0.00013753131314953038,-0.03499999999999659,-19.0,-59.0,-431.0,-145.0,-974.0,-0.14214086748905688,-0.4413847990449661,-3.224353362514922,-1.084759251890171,-7.286589733386389,-0.1059301581158509
2024-12-30 10:01:00+00:00,A,A,2.0,254.63,254.47,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,-27.0,220,816,1732,3352,8150,633,44,11,11,65,11,AAPL,0.0,0.0,200.0,0.0,0.0,0.0,-27.0,1.4633497405880005,0.0,0.0,0.0,-0.19755221497938005,0.11844780600322137
2024-12-30 10:02:00+00:00,A,B,7.0,254.29,254.475,1.0,0.0,203.0,200.0,0.0,0.0,600.0,3.0,-23.0,1.0,1.0,647,1929,5308,8100,25350,3662,715,98,59,148,32,AAPL,1.9648488540191522e-05,0.0049999999999954525,600.0,-200.0,-223.0,1.0,1.0,4.172461752433936,-1.3908205841446453,-1.5507649513212793,0.006954102920723226,0.006954102920723226,0.1151912850004326
