,window_start,window_end,params,r_squared,p_values,summary
10,2024-12-30 14:00:00+00:00,2024-12-30 14:30:00+00:00,"const    0.000268
ofiI     0.002863
dtype: float64",0.5171738530937429,"const    0.097304
ofiI     0.000011
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.517
Model:                            OLS   Adj. R-squared:                  0.499
Method:                 Least Squares   F-statistic:                     28.92
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           1.11e-05
Time:                        10:40:47   Log-Likelihood:                 168.50
No. Observations:                  29   AIC:                            -333.0
Df Residuals:                      27   BIC:                            -330.3
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const          0.0003      0.000      1.718      0.097   -5.22e-05       0.001
ofiI           0.0029      0.001      5.378      0.000       0.002       0.004
==============================================================================
Omnibus:                        1.678   Durbin-Watson:                   2.449
Prob(Omnibus):                  0.432   Jarque-Bera (JB):                0.763
Skew:                           0.366   Prob(JB):                        0.683
Kurtosis:                       3.311   Cond. No.                         3.89
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
11,2024-12-30 14:30:00+00:00,2024-12-30 15:00:00+00:00,"const   -0.000131
ofiI     0.000402
dtype: float64",0.8294324660374606,"const    1.860305e-01
ofiI     2.875489e-12
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.829
Model:                            OLS   Adj. R-squared:                  0.823
Method:                 Least Squares   F-statistic:                     136.2
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           2.88e-12
Time:                        10:40:47   Log-Likelihood:                 184.98
No. Observations:                  30   AIC:                            -366.0
Df Residuals:                      28   BIC:                            -363.2
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const         -0.0001   9.63e-05     -1.356      0.186      -0.000    6.67e-05
ofiI           0.0004   3.45e-05     11.669      0.000       0.000       0.000
==============================================================================
Omnibus:                       25.107   Durbin-Watson:                   0.956
Prob(Omnibus):                  0.000   Jarque-Bera (JB):               41.932
Skew:                          -1.970   Prob(JB):                     7.85e-10
Kurtosis:                       7.244   Cond. No.                         2.81
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
12,2024-12-30 15:00:00+00:00,2024-12-30 15:30:00+00:00,"const   -0.000023
ofiI     0.000269
dtype: float64",0.9707413122071243,"const    1.593190e-01
ofiI     5.105814e-23
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.971
Model:                            OLS   Adj. R-squared:                  0.970
Method:                 Least Squares   F-statistic:                     929.0
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           5.11e-23
Time:                        10:40:47   Log-Likelihood:                 240.39
No. Observations:                  30   AIC:                            -476.8
Df Residuals:                      28   BIC:                            -474.0
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -2.268e-05   1.57e-05     -1.446      0.159   -5.48e-05    9.45e-06
ofiI           0.0003   8.83e-06     30.479      0.000       0.000       0.000
==============================================================================
Omnibus:                        1.477   Durbin-Watson:                   1.310
Prob(Omnibus):                  0.478   Jarque-Bera (JB):                0.825
Skew:                          -0.404   Prob(JB):                        0.662
Kurtosis:                       3.093   Cond. No.                         1.90
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
13,2024-12-30 15:30:00+00:00,2024-12-30 16:00:00+00:00,"const    0.000011
ofiI     0.000355
dtype: float64",0.9204947675468917,"const    6.873387e-01
ofiI     6.262841e-17
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.920
Model:                            OLS   Adj. R-squared:                  0.918
Method:                 Least Squares   F-statistic:                     324.2
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           6.26e-17
Time:                        10:40:47   Log-Likelihood:                 224.30
No. Observations:                  30   AIC:                            -444.6
Df Residuals:                      28   BIC:                            -441.8
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       1.055e-05    2.6e-05      0.407      0.687   -4.26e-05    6.37e-05
ofiI           0.0004   1.97e-05     18.005      0.000       0.000       0.000
==============================================================================
Omnibus:                        0.379   Durbin-Watson:                   1.977
Prob(Omnibus):                  0.827   Jarque-Bera (JB):                0.312
Skew:                          -0.225   Prob(JB):                        0.856
Kurtosis:                       2.782   Cond. No.                         1.33
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
14,2024-12-30 16:00:00+00:00,2024-12-30 16:30:00+00:00,"const    0.000054
ofiI     0.000474
dtype: float64",0.9939735575828613,"const    1.063375e-07
ofiI     1.249002e-32
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.994
Model:                            OLS   Adj. R-squared:                  0.994
Method:                 Least Squares   F-statistic:                     4618.
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           1.25e-32
Time:                        10:40:47   Log-Likelihood:                 261.49
No. Observations:                  30   AIC:                            -519.0
Df Residuals:                      28   BIC:                            -516.2
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       5.378e-05    7.6e-06      7.078      0.000    3.82e-05    6.93e-05
ofiI           0.0005   6.97e-06     67.957      0.000       0.000       0.000
==============================================================================
Omnibus:                        0.070   Durbin-Watson:                   2.374
Prob(Omnibus):                  0.966   Jarque-Bera (JB):                0.059
Skew:                           0.049   Prob(JB):                        0.971
Kurtosis:                       2.805   Cond. No.                         1.21
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
15,2024-12-30 16:30:00+00:00,2024-12-30 17:00:00+00:00,"const    0.000052
ofiI     0.000490
dtype: float64",0.9874560514287284,"const    1.574780e-05
ofiI     3.590222e-28
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.987
Model:                            OLS   Adj. R-squared:                  0.987
Method:                 Least Squares   F-statistic:                     2204.
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           3.59e-28
Time:                        10:40:47   Log-Likelihood:                 252.88
No. Observations:                  30   AIC:                            -501.8
Df Residuals:                      28   BIC:                            -499.0
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       5.215e-05      1e-05      5.207      0.000    3.16e-05    7.27e-05
ofiI           0.0005   1.04e-05     46.948      0.000       0.000       0.001
==============================================================================
Omnibus:                        4.427   Durbin-Watson:                   2.195
Prob(Omnibus):                  0.109   Jarque-Bera (JB):                2.864
Skew:                          -0.686   Prob(JB):                        0.239
Kurtosis:                       3.640   Cond. No.                         1.09
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
16,2024-12-30 17:00:00+00:00,2024-12-30 17:30:00+00:00,"const    0.000026
ofiI     0.000336
dtype: float64",0.9652970413071528,"const    5.584290e-02
ofiI     5.581691e-22
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.965
Model:                            OLS   Adj. R-squared:                  0.964
Method:                 Least Squares   F-statistic:                     778.8
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           5.58e-22
Time:                        10:40:47   Log-Likelihood:                 245.72
No. Observations:                  30   AIC:                            -487.4
Df Residuals:                      28   BIC:                            -484.6
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       2.554e-05   1.28e-05      1.995      0.056   -6.82e-07    5.18e-05
ofiI           0.0003    1.2e-05     27.908      0.000       0.000       0.000
==============================================================================
Omnibus:                       27.449   Durbin-Watson:                   1.385
Prob(Omnibus):                  0.000   Jarque-Bera (JB):               56.312
Skew:                           1.994   Prob(JB):                     5.92e-13
Kurtosis:                       8.399   Cond. No.                         1.17
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
17,2024-12-30 17:30:00+00:00,2024-12-30 18:00:00+00:00,"const   -0.000004
ofiI     0.000330
dtype: float64",0.9702177866176696,"const    7.832038e-01
ofiI     6.546420e-23
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.970
Model:                            OLS   Adj. R-squared:                  0.969
Method:                 Least Squares   F-statistic:                     912.2
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           6.55e-23
Time:                        10:40:47   Log-Likelihood:                 246.35
No. Observations:                  30   AIC:                            -488.7
Df Residuals:                      28   BIC:                            -485.9
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -3.504e-06   1.26e-05     -0.278      0.783   -2.93e-05    2.23e-05
ofiI           0.0003   1.09e-05     30.202      0.000       0.000       0.000
==============================================================================
Omnibus:                        0.799   Durbin-Watson:                   2.132
Prob(Omnibus):                  0.671   Jarque-Bera (JB):                0.382
Skew:                          -0.276   Prob(JB):                        0.826
Kurtosis:                       3.015   Cond. No.                         1.26
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
18,2024-12-30 18:00:00+00:00,2024-12-30 18:30:00+00:00,"const   -0.000006
ofiI     0.000325
dtype: float64",0.9725427740409314,"const    4.877797e-01
ofiI     2.095633e-23
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.973
Model:                            OLS   Adj. R-squared:                  0.972
Method:                 Least Squares   F-statistic:                     991.8
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           2.10e-23
Time:                        10:40:47   Log-Likelihood:                 257.10
No. Observations:                  30   AIC:                            -510.2
Df Residuals:                      28   BIC:                            -507.4
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -6.128e-06   8.71e-06     -0.703      0.488    -2.4e-05    1.17e-05
ofiI           0.0003   1.03e-05     31.492      0.000       0.000       0.000
==============================================================================
Omnibus:                        2.248   Durbin-Watson:                   1.908
Prob(Omnibus):                  0.325   Jarque-Bera (JB):                1.532
Skew:                          -0.327   Prob(JB):                        0.465
Kurtosis:                       2.106   Cond. No.                         1.22
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
19,2024-12-30 18:30:00+00:00,2024-12-30 19:00:00+00:00,"const   -7.200207e-07
ofiI     3.306665e-04
dtype: float64",0.968801614264636,"const    9.481105e-01
ofiI     1.255311e-22
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.969
Model:                            OLS   Adj. R-squared:                  0.968
Method:                 Least Squares   F-statistic:                     869.5
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           1.26e-22
Time:                        10:40:47   Log-Likelihood:                 250.41
No. Observations:                  30   AIC:                            -496.8
Df Residuals:                      28   BIC:                            -494.0
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const        -7.2e-07    1.1e-05     -0.066      0.948   -2.32e-05    2.17e-05
ofiI           0.0003   1.12e-05     29.487      0.000       0.000       0.000
==============================================================================
Omnibus:                        0.098   Durbin-Watson:                   2.442
Prob(Omnibus):                  0.952   Jarque-Bera (JB):                0.314
Skew:                           0.049   Prob(JB):                        0.855
Kurtosis:                       2.508   Cond. No.                         1.16
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
20,2024-12-30 19:00:00+00:00,2024-12-30 19:30:00+00:00,"const   -0.000024
ofiI     0.000353
dtype: float64",0.974768645373188,"const    1.976386e-02
ofiI     6.409549e-24
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.975
Model:                            OLS   Adj. R-squared:                  0.974
Method:                 Least Squares   F-statistic:                     1082.
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           6.41e-24
Time:                        10:40:47   Log-Likelihood:                 253.80
No. Observations:                  30   AIC:                            -503.6
Df Residuals:                      28   BIC:                            -500.8
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -2.402e-05   9.71e-06     -2.472      0.020   -4.39e-05   -4.12e-06
ofiI           0.0004   1.07e-05     32.890      0.000       0.000       0.000
==============================================================================
Omnibus:                        4.160   Durbin-Watson:                   2.242
Prob(Omnibus):                  0.125   Jarque-Bera (JB):                1.774
Skew:                          -0.213   Prob(JB):                        0.412
Kurtosis:                       1.887   Cond. No.                         1.14
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
21,2024-12-30 19:30:00+00:00,2024-12-30 20:00:00+00:00,"const   -0.000015
ofiI     0.000336
dtype: float64",0.9767578228460377,"const    5.243101e-02
ofiI     2.028254e-24
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.977
Model:                            OLS   Adj. R-squared:                  0.976
Method:                 Least Squares   F-statistic:                     1177.
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           2.03e-24
Time:                        10:40:47   Log-Likelihood:                 262.83
No. Observations:                  30   AIC:                            -521.7
Df Residuals:                      28   BIC:                            -518.9
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -1.452e-05   7.17e-06     -2.026      0.052   -2.92e-05    1.63e-07
ofiI           0.0003   9.79e-06     34.303      0.000       0.000       0.000
==============================================================================
Omnibus:                        5.849   Durbin-Watson:                   1.935
Prob(Omnibus):                  0.054   Jarque-Bera (JB):                4.172
Skew:                          -0.843   Prob(JB):                        0.124
Kurtosis:                       3.704   Cond. No.                         1.37
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
22,2024-12-30 20:00:00+00:00,2024-12-30 20:30:00+00:00,"const   -0.000016
ofiI     0.000355
dtype: float64",0.9699103234573045,"const    6.327427e-02
ofiI     7.559894e-23
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.970
Model:                            OLS   Adj. R-squared:                  0.969
Method:                 Least Squares   F-statistic:                     902.6
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           7.56e-23
Time:                        10:40:47   Log-Likelihood:                 258.67
No. Observations:                  30   AIC:                            -513.3
Df Residuals:                      28   BIC:                            -510.5
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -1.632e-05   8.44e-06     -1.934      0.063   -3.36e-05    9.65e-07
ofiI           0.0004   1.18e-05     30.042      0.000       0.000       0.000
==============================================================================
Omnibus:                       18.134   Durbin-Watson:                   2.292
Prob(Omnibus):                  0.000   Jarque-Bera (JB):               31.528
Skew:                          -1.261   Prob(JB):                     1.43e-07
Kurtosis:                       7.343   Cond. No.                         1.50
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
