,Train_Start,Train_End,Test_Start,Test_End,Out_of_Sample_R2,Actual,Predicted
11,2024-12-30 09:42:00+00:00,2024-12-30 10:11:00+00:00,2024-12-30 10:12:00+00:00,2024-12-30 10:16:00+00:00,-0.32128231532167484,"[np.float64(0.0002001141834657716), np.float64(-0.000564812214958188), np.float64(-8.238347156819259e-05), np.float64(-0.0001412495882568976), np.float64(-0.0003649699528960326)]","[np.float64(0.0006800557620623138), np.float64(0.0003401381330780205), np.float64(0.0002515070678373204), np.float64(0.0005675851981188585), np.float64(0.0007381034943623421)]"
12,2024-12-30 09:43:00+00:00,2024-12-30 10:12:00+00:00,2024-12-30 10:13:00+00:00,2024-12-30 10:17:00+00:00,-0.6785682745616939,"[np.float64(-0.000564812214958188), np.float64(-8.238347156819259e-05), np.float64(-0.0001412495882568976), np.float64(-0.0003649699528960326), np.float64(-0.0008360367636610633)]","[np.float64(0.0003813755543682811), np.float64(0.00028932434799521574), np.float64(0.0005537031533440056), np.float64(0.0006946272073953949), np.float64(0.0010330116290603614)]"
13,2024-12-30 09:44:00+00:00,2024-12-30 10:13:00+00:00,2024-12-30 10:14:00+00:00,2024-12-30 10:18:00+00:00,-0.3149161249066297,"[np.float64(-8.238347156819259e-05), np.float64(-0.0001412495882568976), np.float64(-0.0003649699528960326), np.float64(-0.0008360367636610633), np.float64(-0.0011541497671503365)]","[np.float64(0.00013133966498678012), np.float64(0.000696208444846174), np.float64(0.0006799469817181246), np.float64(0.0009414638327690137), np.float64(0.00012504013583995667)]"
14,2024-12-30 09:45:00+00:00,2024-12-30 10:14:00+00:00,2024-12-30 10:15:00+00:00,2024-12-30 10:19:00+00:00,-0.16978921550971027,"[np.float64(-0.0001412495882568976), np.float64(-0.0003649699528960326), np.float64(-0.0008360367636610633), np.float64(-0.0011541497671503365), np.float64(-0.001590153166425523)]","[np.float64(0.0006788043952274049), np.float64(0.000676092806228506), np.float64(0.0009327212738806003), np.float64(0.00014483457830354762), np.float64(0.0003404818395488287)]"
15,2024-12-30 09:46:00+00:00,2024-12-30 10:15:00+00:00,2024-12-30 10:16:00+00:00,2024-12-30 10:20:00+00:00,-0.21990426810237174,"[np.float64(-0.0003649699528960326), np.float64(-0.0008360367636610633), np.float64(-0.0011541497671503365), np.float64(-0.001590153166425523), np.float64(-0.0021801263680245597)]","[np.float64(0.000660744604552167), np.float64(0.0009541503204104202), np.float64(0.00016523518641600135), np.float64(0.00027690643779654353), np.float64(0.0007662265649243717)]"
16,2024-12-30 09:47:00+00:00,2024-12-30 10:16:00+00:00,2024-12-30 10:17:00+00:00,2024-12-30 10:21:00+00:00,-0.20782228784779155,"[np.float64(-0.0008360367636610633), np.float64(-0.0011541497671503365), np.float64(-0.001590153166425523), np.float64(-0.0021801263680245597), np.float64(-0.0009189011532031444)]","[np.float64(0.0009629230414658198), np.float64(0.00022216388512191084), np.float64(0.0002205835959536437), np.float64(0.0006485835411832043), np.float64(0.0005053107217932169)]"
17,2024-12-30 09:48:00+00:00,2024-12-30 10:17:00+00:00,2024-12-30 10:18:00+00:00,2024-12-30 10:22:00+00:00,-0.1792903960136909,"[np.float64(-0.0011541497671503365), np.float64(-0.001590153166425523), np.float64(-0.0021801263680245597), np.float64(-0.0009189011532031444), np.float64(-0.0006716906233528164)]","[np.float64(0.00012650960291582408), np.float64(0.0004685558486297078), np.float64(0.0003634105709162474), np.float64(0.0004496352184055715), np.float64(0.0005672799780532447)]"
18,2024-12-30 09:49:00+00:00,2024-12-30 10:18:00+00:00,2024-12-30 10:19:00+00:00,2024-12-30 10:23:00+00:00,-0.2415242541467404,"[np.float64(-0.001590153166425523), np.float64(-0.0021801263680245597), np.float64(-0.0009189011532031444), np.float64(-0.0006716906233528164), np.float64(-0.00036536569386935724)]","[np.float64(0.0004269659441693518), np.float64(0.0002324273819016165), np.float64(0.0003316328943799995), np.float64(0.0005133322830074036), np.float64(0.000145990779220744)]"
19,2024-12-30 09:50:00+00:00,2024-12-30 10:19:00+00:00,2024-12-30 10:20:00+00:00,2024-12-30 10:24:00+00:00,0.026034741752304802,"[np.float64(-0.0021801263680245597), np.float64(-0.0009189011532031444), np.float64(-0.0006716906233528164), np.float64(-0.00036536569386935724), np.float64(1.1788212965768707e-05)]","[np.float64(9.34692885502986e-05), np.float64(0.00011609388900952187), np.float64(-0.00012559020755904883), np.float64(-0.000374750086558402), np.float64(-0.00010308729545741867)]"
20,2024-12-30 09:51:00+00:00,2024-12-30 10:20:00+00:00,2024-12-30 10:21:00+00:00,2024-12-30 10:25:00+00:00,-1.1247975643652262,"[np.float64(-0.0009189011532031444), np.float64(-0.0006716906233528164), np.float64(-0.00036536569386935724), np.float64(1.1788212965768707e-05), np.float64(0.001956440375132651)]","[np.float64(-0.0003406539828564694), np.float64(-0.0008508245061358424), np.float64(-0.00034922915222015244), np.float64(-0.0006770855912011761), np.float64(-0.0012622147949105517)]"
21,2024-12-30 09:52:00+00:00,2024-12-30 10:21:00+00:00,2024-12-30 10:22:00+00:00,2024-12-30 10:26:00+00:00,-2.370729884391724,"[np.float64(-0.0006716906233528164), np.float64(-0.00036536569386935724), np.float64(1.1788212965768707e-05), np.float64(0.001956440375132651), np.float64(0.0005537979486049949)]","[np.float64(-0.0008978138954714873), np.float64(-0.00038031864800722333), np.float64(-0.0007674177042525244), np.float64(-0.0013708353892230901), np.float64(-0.0017625569901339021)]"
22,2024-12-30 09:53:00+00:00,2024-12-30 10:22:00+00:00,2024-12-30 10:23:00+00:00,2024-12-30 10:27:00+00:00,-2.6068052958559993,"[np.float64(-0.00036536569386935724), np.float64(1.1788212965768707e-05), np.float64(0.001956440375132651), np.float64(0.0005537979486049949), np.float64(0.0009779260501181497)]","[np.float64(-0.0003742293483064589), np.float64(-0.0007578437962733566), np.float64(-0.0012875570013601875), np.float64(-0.001689934471082584), np.float64(-0.0014544500303138148)]"
23,2024-12-30 09:54:00+00:00,2024-12-30 10:23:00+00:00,2024-12-30 10:24:00+00:00,2024-12-30 10:28:00+00:00,-2.269938684558951,"[np.float64(1.1788212965768707e-05), np.float64(0.001956440375132651), np.float64(0.0005537979486049949), np.float64(0.0009779260501181497), np.float64(0.0015195154610196937)]","[np.float64(-0.0008322250713622292), np.float64(-0.0014268312869034922), np.float64(-0.0018831215807156119), np.float64(-0.0015516791276088012), np.float64(-0.0007482876915072747)]"
