,Train_Start,Train_End,Test_Start,Test_End,Out_of_Sample_R2,Actual,Predicted
13,2024-12-30 09:46:00+00:00,2024-12-30 10:15:00+00:00,2024-12-30 10:16:00+00:00,2024-12-30 10:20:00+00:00,-2.738610222988149,"[np.float64(0.0005617714674208685), np.float64(-0.00042133845804848136), np.float64(4.680442770776949e-05), np.float64(0.0004211215933835888), np.float64(0.0004211215933835888)]","[np.float64(-0.00023566665418005988), np.float64(0.000822825152931044), np.float64(-5.7668622550403865e-05), np.float64(0.0004917291043225187), np.float64(-0.0001790151147712701)]"
14,2024-12-30 09:47:00+00:00,2024-12-30 10:16:00+00:00,2024-12-30 10:17:00+00:00,2024-12-30 10:21:00+00:00,-1.5077630205555064,"[np.float64(-0.00042133845804848136), np.float64(4.680442770776949e-05), np.float64(0.0004211215933835888), np.float64(0.0004211215933835888), np.float64(0.0004211215933835888)]","[np.float64(0.000564505414896699), np.float64(3.266609763256932e-05), np.float64(0.0004331932995102798), np.float64(-0.00013965225555808949), np.float64(3.3069755947476415e-05)]"
15,2024-12-30 09:48:00+00:00,2024-12-30 10:17:00+00:00,2024-12-30 10:18:00+00:00,2024-12-30 10:22:00+00:00,-0.15620715435461907,"[np.float64(4.680442770776949e-05), np.float64(0.0004211215933835888), np.float64(0.0004211215933835888), np.float64(0.0004211215933835888), np.float64(0.000936066716294981)]","[np.float64(0.00013642489128880817), np.float64(0.00023404402678697797), np.float64(7.424860066660504e-05), np.float64(1.6042850225460816e-05), np.float64(1.1540676169967553e-06)]"
16,2024-12-30 09:49:00+00:00,2024-12-30 10:18:00+00:00,2024-12-30 10:19:00+00:00,2024-12-30 10:23:00+00:00,-0.33671183947368744,"[np.float64(0.0004211215933835888), np.float64(0.0004211215933835888), np.float64(0.0004211215933835888), np.float64(0.000936066716294981), np.float64(0.0004679238305387301)]","[np.float64(0.00022845845437118918), np.float64(4.327589911902367e-05), np.float64(-2.079538321835117e-05), np.float64(-4.116093153278425e-06), np.float64(-0.00014958787168487388)]"
17,2024-12-30 09:50:00+00:00,2024-12-30 10:19:00+00:00,2024-12-30 10:20:00+00:00,2024-12-30 10:24:00+00:00,-0.17415207631814167,"[np.float64(0.0004211215933835888), np.float64(0.0004211215933835888), np.float64(0.000936066716294981), np.float64(0.0004679238305387301), np.float64(0.0)]","[np.float64(0.00011750880619192515), np.float64(-0.00010914352747607742), np.float64(0.00030202914028425523), np.float64(-0.0002113008020635537), np.float64(-0.00029976273083127426)]"
18,2024-12-30 09:51:00+00:00,2024-12-30 10:20:00+00:00,2024-12-30 10:21:00+00:00,2024-12-30 10:25:00+00:00,-0.3042468399627656,"[np.float64(0.0004211215933835888), np.float64(0.000936066716294981), np.float64(0.0004679238305387301), np.float64(0.0), np.float64(-0.0015918351598616098)]","[np.float64(-0.00011495129257589175), np.float64(0.0005883044257579788), np.float64(-0.00017934668170292462), np.float64(-0.00029125596301360194), np.float64(0.00042152355174878916)]"
19,2024-12-30 09:52:00+00:00,2024-12-30 10:21:00+00:00,2024-12-30 10:22:00+00:00,2024-12-30 10:26:00+00:00,-0.44372928819748503,"[np.float64(0.000936066716294981), np.float64(0.0004679238305387301), np.float64(0.0), np.float64(-0.0015918351598616098), np.float64(-0.0014512771443095929)]","[np.float64(0.0008092313172884569), np.float64(7.802704340630962e-06), np.float64(-0.0002378226292860007), np.float64(0.0002835423670608811), np.float64(0.0008073956818496683)]"
20,2024-12-30 09:53:00+00:00,2024-12-30 10:22:00+00:00,2024-12-30 10:23:00+00:00,2024-12-30 10:27:00+00:00,-0.7883208523638983,"[np.float64(0.0004679238305387301), np.float64(0.0), np.float64(-0.0015918351598616098), np.float64(-0.0014512771443095929), np.float64(-0.0014512771443095929)]","[np.float64(1.509854409836384e-05), np.float64(-0.0002388523029428846), np.float64(0.00027765815625436173), np.float64(0.0008307892056575587), np.float64(0.0009284954431539711)]"
21,2024-12-30 09:54:00+00:00,2024-12-30 10:23:00+00:00,2024-12-30 10:24:00+00:00,2024-12-30 10:28:00+00:00,-0.8751284980845968,"[np.float64(0.0), np.float64(-0.0015918351598616098), np.float64(-0.0014512771443095929), np.float64(-0.0014512771443095929), np.float64(-0.0009828930608044573)]","[np.float64(-0.000270256888870265), np.float64(0.00032939850309037985), np.float64(0.0010212962071892706), np.float64(0.0011453645997054518), np.float64(6.198266622263373e-05)]"
22,2024-12-30 09:55:00+00:00,2024-12-30 10:24:00+00:00,2024-12-30 10:25:00+00:00,2024-12-30 10:29:00+00:00,-0.6385667735613065,"[np.float64(-0.0015918351598616098), np.float64(-0.0014512771443095929), np.float64(-0.0014512771443095929), np.float64(-0.0009828930608044573), np.float64(-0.000936066716294981)]","[np.float64(0.00021123911211367577), np.float64(0.0007462689093707627), np.float64(0.001081934527430352), np.float64(3.601532151306419e-05), np.float64(9.985708939329319e-05)]"
23,2024-12-30 09:56:00+00:00,2024-12-30 10:25:00+00:00,2024-12-30 10:26:00+00:00,2024-12-30 10:30:00+00:00,-1.2470236252311628,"[np.float64(-0.0014512771443095929), np.float64(-0.0014512771443095929), np.float64(-0.0009828930608044573), np.float64(-0.000936066716294981), np.float64(0.0005152828314036739)]","[np.float64(0.0005816700292656451), np.float64(0.0016617111103073006), np.float64(-0.0001131553347941073), np.float64(-7.43101817518761e-05), np.float64(0.00033292557106341143)]"
24,2024-12-30 09:57:00+00:00,2024-12-30 10:26:00+00:00,2024-12-30 10:27:00+00:00,2024-12-30 10:31:00+00:00,-0.6492666002103347,"[np.float64(-0.0014512771443095929), np.float64(-0.0009828930608044573), np.float64(-0.000936066716294981), np.float64(0.0005152828314036739), np.float64(0.00042155554618528157)]","[np.float64(0.001066780249782771), np.float64(-0.00024216118614507327), np.float64(-0.00042422632210149645), np.float64(0.00023885988352961613), np.float64(0.00022077184413341964)]"
25,2024-12-30 09:58:00+00:00,2024-12-30 10:27:00+00:00,2024-12-30 10:28:00+00:00,2024-12-30 10:32:00+00:00,0.41521908563784715,"[np.float64(-0.0009828930608044573), np.float64(-0.000936066716294981), np.float64(0.0005152828314036739), np.float64(0.00042155554618528157), np.float64(0.0006556763067422366)]","[np.float64(-0.00018679695511445213), np.float64(-8.311052607112703e-05), np.float64(0.00012417824497386475), np.float64(0.00034199641516898373), np.float64(0.0008920455961838354)]"
26,2024-12-30 09:59:00+00:00,2024-12-30 10:28:00+00:00,2024-12-30 10:29:00+00:00,2024-12-30 10:33:00+00:00,0.5484059338059201,"[np.float64(-0.000936066716294981), np.float64(0.0005152828314036739), np.float64(0.00042155554618528157), np.float64(0.0006556763067422366), np.float64(0.00023410979856386405)]","[np.float64(-0.00012849790864057921), np.float64(9.1671705453469e-05), np.float64(0.00032369794084030997), np.float64(0.0008511772337156046), np.float64(0.0003251370383219439)]"
27,2024-12-30 10:00:00+00:00,2024-12-30 10:29:00+00:00,2024-12-30 10:30:00+00:00,2024-12-30 10:34:00+00:00,0.8597900864902823,"[np.float64(0.0005152828314036739), np.float64(0.00042155554618528157), np.float64(0.0006556763067422366), np.float64(0.00023410979856386405), np.float64(0.00018728345405438773)]","[np.float64(0.0001386336730142745), np.float64(0.000332192013805856), np.float64(0.0008228572789472078), np.float64(0.00026386163788706907), np.float64(0.00020990172095179059)]"
28,2024-12-30 10:01:00+00:00,2024-12-30 10:30:00+00:00,2024-12-30 10:31:00+00:00,2024-12-30 10:35:00+00:00,0.9119098167538764,"[np.float64(0.00042155554618528157), np.float64(0.0006556763067422366), np.float64(0.00023410979856386405), np.float64(0.00018728345405438773), np.float64(4.6830730333624615e-05)]","[np.float64(0.000309486038879039), np.float64(0.0008959205150014325), np.float64(0.00025255552176813695), np.float64(0.00021180378805349206), np.float64(-4.042783603806061e-05)]"
29,2024-12-30 10:02:00+00:00,2024-12-30 10:31:00+00:00,2024-12-30 10:32:00+00:00,2024-12-30 10:36:00+00:00,0.853381879179167,"[np.float64(0.0006556763067422366), np.float64(0.00023410979856386405), np.float64(0.00018728345405438773), np.float64(4.6830730333624615e-05), np.float64(-4.6830730333624615e-05)]","[np.float64(0.0009170657651056004), np.float64(0.0002474597917714531), np.float64(0.00018277914068909638), np.float64(-6.139308516353356e-05), np.float64(-0.0001635292220910346)]"
30,2024-12-30 10:03:00+00:00,2024-12-30 10:32:00+00:00,2024-12-30 10:33:00+00:00,2024-12-30 10:37:00+00:00,-0.22632384814503959,"[np.float64(0.00023410979856386405), np.float64(0.00018728345405438773), np.float64(4.6830730333624615e-05), np.float64(-4.6830730333624615e-05), np.float64(-0.0006556763067422366)]","[np.float64(0.00023948524612844169), np.float64(0.0001150805427130858), np.float64(-1.2216158616608881e-05), np.float64(-0.0001786386147926294), np.float64(0.00012179789500046984)]"
31,2024-12-30 10:04:00+00:00,2024-12-30 10:33:00+00:00,2024-12-30 10:34:00+00:00,2024-12-30 10:38:00+00:00,-0.18224084798721796,"[np.float64(0.00018728345405438773), np.float64(4.6830730333624615e-05), np.float64(-4.6830730333624615e-05), np.float64(-0.0006556763067422366), np.float64(-0.0005619556202960396)]","[np.float64(8.728143025403903e-05), np.float64(-1.7412017078391587e-05), np.float64(-0.000182815722362124), np.float64(0.00010828677179674919), np.float64(-8.337512675221496e-05)]"
32,2024-12-30 10:05:00+00:00,2024-12-30 10:34:00+00:00,2024-12-30 10:35:00+00:00,2024-12-30 10:39:00+00:00,-0.47614897179571103,"[np.float64(4.6830730333624615e-05), np.float64(-4.6830730333624615e-05), np.float64(-0.0006556763067422366), np.float64(-0.0005619556202960396), np.float64(9.362857550954118e-05)]","[np.float64(1.5268581009128684e-06), np.float64(-0.00019025276709817458), np.float64(0.00011143624372035761), np.float64(-0.00010432628576985176), np.float64(-0.00032730410336379885)]"
33,2024-12-30 10:06:00+00:00,2024-12-30 10:35:00+00:00,2024-12-30 10:36:00+00:00,2024-12-30 10:40:00+00:00,-0.2011921343519556,"[np.float64(-4.6830730333624615e-05), np.float64(-0.0006556763067422366), np.float64(-0.0005619556202960396), np.float64(9.362857550954118e-05), np.float64(0.000468186721413133)]","[np.float64(-0.00018892330770071993), np.float64(0.00011630911183524464), np.float64(-0.00010284669185704808), np.float64(-0.0003226420865610357), np.float64(0.0001286726365659697)]"
34,2024-12-30 10:07:00+00:00,2024-12-30 10:36:00+00:00,2024-12-30 10:37:00+00:00,2024-12-30 10:41:00+00:00,-0.24908899904674286,"[np.float64(-0.0006556763067422366), np.float64(-0.0005619556202960396), np.float64(9.362857550954118e-05), np.float64(0.000468186721413133), np.float64(0.0)]","[np.float64(0.00013064133272819826), np.float64(-6.878284059717916e-05), np.float64(-0.00029041376636624504), np.float64(0.00018257391094449204), np.float64(-0.00031872675688420144)]"
35,2024-12-30 10:08:00+00:00,2024-12-30 10:37:00+00:00,2024-12-30 10:38:00+00:00,2024-12-30 10:42:00+00:00,-0.22118199077684442,"[np.float64(-0.0005619556202960396), np.float64(9.362857550954118e-05), np.float64(0.000468186721413133), np.float64(0.0), np.float64(0.00037472481585165696)]","[np.float64(-6.849110983211482e-05), np.float64(-0.00035361310287348574), np.float64(0.0002573353457622297), np.float64(-0.00046553346325830223), np.float64(0.0007837909599749394)]"
36,2024-12-30 10:09:00+00:00,2024-12-30 10:38:00+00:00,2024-12-30 10:39:00+00:00,2024-12-30 10:43:00+00:00,0.2151295908251658,"[np.float64(9.362857550954118e-05), np.float64(0.000468186721413133), np.float64(0.0), np.float64(0.00037472481585165696), np.float64(0.0007023951963995856)]","[np.float64(-0.0003073528013198169), np.float64(0.0003190760588140593), np.float64(-0.00041961749390683454), np.float64(0.0007919468561176554), np.float64(0.0002442750331672725)]"
37,2024-12-30 10:10:00+00:00,2024-12-30 10:39:00+00:00,2024-12-30 10:40:00+00:00,2024-12-30 10:44:00+00:00,0.3411866598556137,"[np.float64(0.000468186721413133), np.float64(0.0), np.float64(0.00037472481585165696), np.float64(0.0007023951963995856), np.float64(9.361981001987374e-05)]","[np.float64(0.0002137063765079715), np.float64(-0.0002255818056784042), np.float64(0.0006558493442560768), np.float64(0.000393644623361082), np.float64(0.0006142050440897966)]"
38,2024-12-30 10:11:00+00:00,2024-12-30 10:40:00+00:00,2024-12-30 10:41:00+00:00,2024-12-30 10:45:00+00:00,-0.7523512721126302,"[np.float64(0.0), np.float64(0.00037472481585165696), np.float64(0.0007023951963995856), np.float64(9.361981001987374e-05), np.float64(-4.680880942586896e-05)]","[np.float64(-0.0003287855848240644), np.float64(0.0009161716885547043), np.float64(0.000393411196714735), np.float64(0.0007828079080706748), np.float64(0.00010424673064757809)]"
39,2024-12-30 10:12:00+00:00,2024-12-30 10:41:00+00:00,2024-12-30 10:42:00+00:00,2024-12-30 10:46:00+00:00,-0.13644772864571375,"[np.float64(0.00037472481585165696), np.float64(0.0007023951963995856), np.float64(9.361981001987374e-05), np.float64(-4.680880942586896e-05), np.float64(0.00046820864232088866)]","[np.float64(0.0008425630256747687), np.float64(0.0004318539891255512), np.float64(0.000740101679240513), np.float64(8.909865860480071e-05), np.float64(4.7482522474225726e-05)]"
40,2024-12-30 10:13:00+00:00,2024-12-30 10:42:00+00:00,2024-12-30 10:43:00+00:00,2024-12-30 10:47:00+00:00,-0.8346365260300055,"[np.float64(0.0007023951963995856), np.float64(9.361981001987374e-05), np.float64(-4.680880942586896e-05), np.float64(0.00046820864232088866), np.float64(4.6830730333624615e-05)]","[np.float64(0.0005097233313191036), np.float64(0.0008969290694812988), np.float64(6.050377296228115e-05), np.float64(6.5052397884943e-05), np.float64(0.0006508381875871896)]"
41,2024-12-30 10:14:00+00:00,2024-12-30 10:43:00+00:00,2024-12-30 10:44:00+00:00,2024-12-30 10:48:00+00:00,-2.172963352330882,"[np.float64(9.361981001987374e-05), np.float64(-4.680880942586896e-05), np.float64(0.00046820864232088866), np.float64(4.6830730333624615e-05), np.float64(-0.0007960851763249011)]","[np.float64(0.0009774615419005691), np.float64(-1.2843459830481565e-05), np.float64(3.5351048920173164e-05), np.float64(0.0007669316016849805), np.float64(0.0003440868173626169)]"
42,2024-12-30 10:15:00+00:00,2024-12-30 10:44:00+00:00,2024-12-30 10:45:00+00:00,2024-12-30 10:49:00+00:00,-0.6206905616185532,"[np.float64(-4.680880942586896e-05), np.float64(0.00046820864232088866), np.float64(4.6830730333624615e-05), np.float64(-0.0007960851763249011), np.float64(-0.00084289398575077)]","[np.float64(-5.625658697619901e-05), np.float64(-5.0819583890532836e-05), np.float64(0.0005901541064591311), np.float64(0.00031452211774892185), np.float64(8.728247125174736e-06)]"
43,2024-12-30 10:16:00+00:00,2024-12-30 10:45:00+00:00,2024-12-30 10:46:00+00:00,2024-12-30 10:50:00+00:00,-0.9040252440354049,"[np.float64(0.00046820864232088866), np.float64(4.6830730333624615e-05), np.float64(-0.0007960851763249011), np.float64(-0.00084289398575077), np.float64(0.0)]","[np.float64(-8.485382298775287e-05), np.float64(0.0006875007880606083), np.float64(0.00022929175888437996), np.float64(2.5518819474087013e-05), np.float64(-0.000563720871042454)]"
44,2024-12-30 10:17:00+00:00,2024-12-30 10:46:00+00:00,2024-12-30 10:47:00+00:00,2024-12-30 10:51:00+00:00,-1.0864027774074545,"[np.float64(4.6830730333624615e-05), np.float64(-0.0007960851763249011), np.float64(-0.00084289398575077), np.float64(0.0), np.float64(-0.00042137791198726404)]","[np.float64(0.000694230999680995), np.float64(0.00023660253737117827), np.float64(2.346776574519262e-05), np.float64(-0.0005651522233167925), np.float64(0.00013735765214874463)]"
45,2024-12-30 10:18:00+00:00,2024-12-30 10:47:00+00:00,2024-12-30 10:48:00+00:00,2024-12-30 10:52:00+00:00,-0.9667399583507776,"[np.float64(-0.0007960851763249011), np.float64(-0.00084289398575077), np.float64(0.0), np.float64(-0.00042137791198726404), np.float64(0.00042137791198726404)]","[np.float64(0.00021517690051428608), np.float64(2.0748800316566286e-05), np.float64(-0.0005411375540402559), np.float64(8.450474673440302e-05), np.float64(-0.0005163778186641151)]"
46,2024-12-30 10:19:00+00:00,2024-12-30 10:48:00+00:00,2024-12-30 10:49:00+00:00,2024-12-30 10:53:00+00:00,-1.3901058086865068,"[np.float64(-0.00084289398575077), np.float64(0.0), np.float64(-0.00042137791198726404), np.float64(0.00042137791198726404), np.float64(0.00023420849347122186)]","[np.float64(-5.229155680980216e-05), np.float64(-0.0006223008698681961), np.float64(5.731456734892383e-05), np.float64(-0.0006582885007050935), np.float64(0.0006249613148668594)]"
47,2024-12-30 10:20:00+00:00,2024-12-30 10:49:00+00:00,2024-12-30 10:50:00+00:00,2024-12-30 10:54:00+00:00,-3.024060898744561,"[np.float64(0.0), np.float64(-0.00042137791198726404), np.float64(0.00042137791198726404), np.float64(0.00023420849347122186), np.float64(0.000374707264337637)]","[np.float64(-0.0007124270302542132), np.float64(2.475459414193899e-05), np.float64(-0.0007292395197241248), np.float64(0.0005901260469867634), np.float64(0.0012070774461532285)]"
48,2024-12-30 10:21:00+00:00,2024-12-30 10:50:00+00:00,2024-12-30 10:51:00+00:00,2024-12-30 10:55:00+00:00,-1.5497921975517905,"[np.float64(-0.00042137791198726404), np.float64(0.00042137791198726404), np.float64(0.00023420849347122186), np.float64(0.000374707264337637), np.float64(-0.0005618766828536792)]","[np.float64(1.289478179585981e-05), np.float64(-0.0006090307272447879), np.float64(0.0005026788706855661), np.float64(0.0011099452756872371), np.float64(0.00015852327499077238)]"
49,2024-12-30 10:22:00+00:00,2024-12-30 10:51:00+00:00,2024-12-30 10:52:00+00:00,2024-12-30 10:56:00+00:00,-1.4488223598664511,"[np.float64(0.00042137791198726404), np.float64(0.00023420849347122186), np.float64(0.000374707264337637), np.float64(-0.0005618766828536792), np.float64(-9.36636538870772e-05)]","[np.float64(-0.0006465223329923183), np.float64(0.00048400332299535507), np.float64(0.0010239725640948413), np.float64(0.00012521511800038797), np.float64(-0.00038679413121541157)]"
50,2024-12-30 10:23:00+00:00,2024-12-30 10:52:00+00:00,2024-12-30 10:53:00+00:00,2024-12-30 10:57:00+00:00,-0.5316523166288363,"[np.float64(0.00023420849347122186), np.float64(0.000374707264337637), np.float64(-0.0005618766828536792), np.float64(-9.36636538870772e-05), np.float64(-0.0005618766828536792)]","[np.float64(0.00026255025961225163), np.float64(0.00025233233118273447), np.float64(0.00017424107429411955), np.float64(-0.0002766916618029861), np.float64(0.00020133662026061846)]"
51,2024-12-30 10:24:00+00:00,2024-12-30 10:53:00+00:00,2024-12-30 10:54:00+00:00,2024-12-30 10:58:00+00:00,-0.8992451624201179,"[np.float64(0.000374707264337637), np.float64(-0.0005618766828536792), np.float64(-9.36636538870772e-05), np.float64(-0.0005618766828536792), np.float64(0.0)]","[np.float64(0.0002489666966651612), np.float64(0.0001752251310055379), np.float64(-0.00027623168364172693), np.float64(0.00020366602454064726), np.float64(-0.0001866655386768129)]"
52,2024-12-30 10:25:00+00:00,2024-12-30 10:54:00+00:00,2024-12-30 10:55:00+00:00,2024-12-30 10:59:00+00:00,-2.723479399063365,"[np.float64(-0.0005618766828536792), np.float64(-9.36636538870772e-05), np.float64(-0.0005618766828536792), np.float64(0.0), np.float64(0.0)]","[np.float64(0.00017580004790342782), np.float64(-0.00028122477652805925), np.float64(0.00021898637329475362), np.float64(-0.00019412103538816487), np.float64(0.0004713832520612814)]"
53,2024-12-30 10:26:00+00:00,2024-12-30 10:55:00+00:00,2024-12-30 10:56:00+00:00,2024-12-30 11:00:00+00:00,-1.979483184805178,"[np.float64(-9.36636538870772e-05), np.float64(-0.0005618766828536792), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.00020236639939802804), np.float64(0.00013220251462700832), np.float64(-0.00018971002451130629), np.float64(0.0003656983197477208), np.float64(-0.00022767404942998992)]"
54,2024-12-30 10:27:00+00:00,2024-12-30 10:56:00+00:00,2024-12-30 10:57:00+00:00,2024-12-30 11:01:00+00:00,-3.7230497563680354,"[np.float64(-0.0005618766828536792), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(0.00024276918324696832), np.float64(-0.0002664657606787996), np.float64(0.00040669911254162804), np.float64(-0.0003467915968449187), np.float64(0.0004836797354252038)]"
55,2024-12-30 10:28:00+00:00,2024-12-30 10:57:00+00:00,2024-12-30 10:58:00+00:00,2024-12-30 11:02:00+00:00,-6.620820345989095,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(-0.0001405185135459064)]","[np.float64(7.333255231816791e-05), np.float64(0.00012726238956293562), np.float64(-0.00015515605805522625), np.float64(0.00023210421905433116), np.float64(1.875789653596529e-05)]"
56,2024-12-30 10:29:00+00:00,2024-12-30 10:58:00+00:00,2024-12-30 10:59:00+00:00,2024-12-30 11:03:00+00:00,0.3979196262941782,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(-0.0001405185135459064), np.float64(0.0006086854922795482)]","[np.float64(0.0001489583659900181), np.float64(-0.00011975247085596406), np.float64(0.00023624171158469236), np.float64(2.705499460137181e-05), np.float64(0.0002649437993582755)]"
57,2024-12-30 10:30:00+00:00,2024-12-30 10:59:00+00:00,2024-12-30 11:00:00+00:00,2024-12-30 11:04:00+00:00,0.28657860395867885,"[np.float64(0.0), np.float64(0.0), np.float64(-0.0001405185135459064), np.float64(0.0006086854922795482), np.float64(0.00042137791198726404)]","[np.float64(-7.986026527356204e-05), np.float64(0.00013828672759349354), np.float64(3.181484943107565e-05), np.float64(0.00017207730790129395), np.float64(6.114193378854019e-05)]"
