ts_event,action,side,depth,price,midprice,size,aOF1,aOF2,aOF3,aOF4,aOF5,bOF1,bOF2,bOF3,bOF4,bOF5,ask_sz_01,ask_sz_02,ask_sz_03,ask_sz_04,ask_sz_05,bid_sz_01,bid_sz_02,bid_sz_03,bid_sz_04,bid_sz_05,event_num,symbol,returns,midprice_delta,OFI1,OFI2,OFI3,OFI4,OFI5,ofi1,ofi2,ofi3,ofi4,ofi5,ofiI
2024-12-30 09:14:00+00:00,A,A,0.0,106.83,106.755,-2.0,100.0,-100.0,-139.0,-1.0,-5.0,-1.0,0.0,0.0,0.0,0.0,5495,4741,1995,514,2394,738,2803,12824,18312,3148,43,XOM,4.6837310610392535e-05,0.0049999999999954525,-101.0,100.0,139.0,1.0,5.0,-0.8199909372403896,0.8118722150894947,1.1285023789743975,0.008118722150894946,0.040593610754474735,0.04139041331202349
2024-12-30 09:15:00+00:00,C,A,1.0,106.84,106.685,5.0,0.0,200.0,139.0,1.0,5.0,-44.0,-96.0,-200.0,-652.0,-104.0,4745,3877,1720,1432,2351,3526,4507,3432,2544,4060,38,XOM,-0.0006559220624975381,-0.06999999999999318,-44.0,-296.0,-339.0,-653.0,-109.0,-0.5193514319438405,-3.4938187239858363,-4.00136671429459,-7.707647387711996,-1.2865751382245139,-0.5283134215430964
2024-12-30 09:16:00+00:00,A,B,1.0,106.46,106.69,-4.0,0.0,0.0,0.0,0.0,0.0,16.0,183.0,0.0,0.0,0.0,400,400,556,4,20,631,500,112,430,202,4,XOM,4.686584652269232e-05,0.0049999999999954525,16.0,183.0,0.0,0.0,0.0,0.1966205837173579,2.248847926267281,0.0,0.0,0.0,0.07830523442308174
2024-12-30 09:17:00+00:00,A,A,0.0,106.71,106.69,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,1635,1339,648,691,256,3200,1600,64,2272,16,XOM,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,-0.2479659046881054,0.0,0.0,0.0,0.0,-0.003980093341898825
2024-12-30 09:19:00+00:00,A,A,0.0,106.75,106.715,-2.0,100.0,-100.0,-139.0,-1.0,-5.0,-16.0,-200.0,-100.0,-4.0,-142.0,2578,2509,996,224,1223,2560,3200,1048,1744,1660,22,XOM,0.00023429629216220604,0.025000000000005684,-116.0,-100.0,39.0,-3.0,-137.0,-1.4383947694735657,-1.2399954909254876,0.48359824146094016,-0.037199864727764625,-1.698793822567918,-0.1158220778216823
2024-12-30 09:20:00+00:00,C,B,4.0,106.41,106.735,25.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,460.0,344.0,326.0,12804,9573,824,534,4909,1875,13136,4168,4408,5948,69,XOM,0.00018739751753127365,0.01999999999999602,1.0,200.0,460.0,344.0,326.0,0.011859949466302274,2.371989893260455,5.455576754499046,4.0798226164079825,3.8663435260145413,0.4975720834995551
2024-12-30 09:21:00+00:00,C,B,3.0,106.48,106.74000000000001,-20.0,0.0,80.0,359.0,240.0,145.0,-31.0,231.0,351.0,200.0,260.0,15558,6117,5748,12960,12897,8752,10640,8710,11632,15295,150,XOM,4.684389273545975e-05,0.005000000000009663,-31.0,151.0,-8.0,-40.0,115.0,-0.4293272027255353,2.0912389552114785,-0.11079411683239622,-0.5539705841619811,1.5926654294656957,0.08366582533972224
2024-12-30 09:22:00+00:00,A,A,0.0,106.83,106.74000000000001,-3.0,0.0,80.0,0.0,-100.0,-139.0,0.0,100.0,280.0,20.0,-216.0,6100,6020,2777,7911,2013,951,3320,3120,7224,10358,69,XOM,0.0,0.0,0.0,20.0,280.0,120.0,-77.0,0.0,0.27714182431618267,3.8799855404265573,1.662850945897096,-1.0669960236173033,0.15356202716932774
2024-12-30 09:23:00+00:00,C,B,3.0,106.45,106.74000000000001,23.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,40.0,-200.0,-100.0,7000,7007,1400,9730,70,1098,4600,13940,7088,2076,70,XOM,0.0,0.0,0.0,140.0,40.0,-200.0,-100.0,0.0,1.8145123960821345,0.5184321131663242,-2.592160565831621,-1.2960802829158105,-0.04626139464870357
2024-12-30 09:24:00+00:00,A,B,0.0,106.54,106.74000000000001,-25.0,0.0,-100.0,180.0,0.0,0.0,0.0,-60.0,-220.0,-100.0,-4.0,2095,1220,2295,2746,183,737,4254,2701,976,2712,25,XOM,0.0,0.0,0.0,40.0,-400.0,-100.0,-4.0,0.0,0.5020332346001305,-5.020332346001305,-1.2550830865003262,-0.05020332346001305,-0.1809207594998237
2024-12-30 09:25:00+00:00,A,A,2.0,107.05,106.75999999999999,5.0,-80.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4022,3709,3856,2734,1683,2694,9360,3840,1572,5596,48,XOM,0.00018735363052524434,0.01999999999998181,80.0,-40.0,0.0,0.0,0.0,0.9829519275072951,-0.49147596375364755,0.0,0.0,0.0,0.017045951147438454
2024-12-30 09:26:00+00:00,C,B,1.0,106.59,106.74000000000001,-5.0,80.0,60.0,-100.0,-139.0,-1.0,0.0,100.0,220.0,0.0,0.0,3520,3428,3077,1726,1552,1197,5833,6040,1066,4932,40,XOM,-0.00018735363052524434,-0.01999999999998181,-80.0,40.0,320.0,139.0,1.0,-0.9885391245250379,0.49426956226251895,3.9541564981001516,1.7175867288622533,0.012356739056562973,0.16883368194339426
2024-12-30 09:27:00+00:00,A,B,0.0,106.66,106.74000000000001,1.0,20.0,80.0,0.0,0.0,0.0,0.0,400.0,-20.0,0.0,0.0,6414,6155,4469,2435,2755,5964,9488,5388,5264,4698,66,XOM,0.0,0.0,-20.0,320.0,-20.0,0.0,0.0,-0.24891570808976052,3.9826513294361683,-0.24891570808976052,0.0,0.0,0.11072441417425119
2024-12-30 09:28:00+00:00,A,B,0.0,106.67,106.74000000000001,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,200,278,2,10,113,300,204,146,162,2,XOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003303305363669441
2024-12-30 09:29:00+00:00,A,A,0.0,106.93,106.74000000000001,1.0,0.0,20.0,100.0,139.0,1.0,0.0,0.0,0.0,0.0,0.0,740,699,996,427,104,293,1013,1308,508,896,9,XOM,0.0,0.0,0.0,-20.0,-100.0,-139.0,-1.0,0.0,-0.2577319587628866,-1.288659793814433,-1.791237113402062,-0.012886597938144331,-0.10207888381261183
2024-12-30 09:30:00+00:00,A,A,3.0,107.53,106.74000000000001,-14.0,0.0,-20.0,-98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,1237,1439,994,265,563,1826,2216,1008,1508,16,XOM,0.0,0.0,0.0,20.0,98.0,0.0,0.0,0.0,0.2528445006321113,1.2389380530973453,0.0,0.0,0.05023960830489496
2024-12-30 09:31:00+00:00,A,B,0.0,106.66,106.74000000000001,15.0,-16.0,20.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136,818,1616,1518,594,843,2500,2228,1038,1702,18,XOM,0.0,0.0,16.0,-20.0,-98.0,0.0,0.0,0.20581719431144146,-0.25727149288930184,-1.2606303151575788,0.0,0.0,-0.03840941149557063
2024-12-30 09:32:00+00:00,A,B,0.0,106.64,106.74000000000001,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,80,400,556,4,226,600,408,292,324,4,XOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003303305363669441
2024-12-30 09:33:00+00:00,A,A,0.0,106.91,106.74000000000001,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2711,1877,3174,2765,431,1112,4000,4832,1232,3568,32,XOM,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,-0.24900785931055952,0.0,0.0,0.0,0.0,-0.004010698238801845
2024-12-30 09:34:00+00:00,C,A,1.0,106.94,106.74000000000001,1.0,100.0,20.0,20.0,0.0,0.0,-100.0,317.0,200.0,0.0,0.0,4717,4529,5609,4154,2481,7581,7606,5790,4088,6064,68,XOM,0.0,0.0,-200.0,297.0,180.0,0.0,0.0,-2.5846177236359487,3.8381573195993837,2.3261559512723538,0.0,0.0,0.11904830239663942
2024-12-30 09:35:00+00:00,C,A,2.0,107.03,106.74000000000001,3.0,20.0,-20.0,-100.0,-139.0,-1.0,0.0,0.0,0.0,0.0,0.0,876,899,1274,429,114,143,1100,2200,44,1562,11,XOM,0.0,0.0,-20.0,20.0,100.0,139.0,1.0,-0.2546001620182849,0.2546001620182849,1.2730008100914245,1.7694711260270801,0.012730008100914245,0.09992669245494104
2024-12-30 09:36:00+00:00,A,B,0.0,106.62,106.74000000000001,-4.0,20.0,120.0,120.0,239.0,140.0,0.0,0.0,0.0,0.0,0.0,2760,2277,3248,1859,731,1203,4013,4536,1566,3308,32,XOM,0.0,0.0,-20.0,-120.0,-120.0,-239.0,-140.0,-0.250970550174503,-1.505823301047018,-1.505823301047018,-2.9990980745853104,-1.7567938512215209,-0.2469340386658712
2024-12-30 09:37:00+00:00,A,A,0.0,106.89,106.74000000000001,-1.0,20.0,100.0,-20.0,-100.0,-139.0,0.0,0.0,0.0,0.0,0.0,5820,4331,5584,3711,2218,1347,6726,11224,1472,7938,63,XOM,0.0,0.0,-20.0,-100.0,20.0,100.0,139.0,-0.2501439320243791,-1.2507196601218957,0.2501439320243791,1.2507196601218957,1.738500327569435,0.05873988579600357
2024-12-30 09:38:00+00:00,A,B,0.0,106.62,106.74000000000001,1.0,40.0,20.0,20.0,100.0,139.0,0.0,0.0,0.0,0.0,0.0,2280,1318,2275,2185,894,1202,3254,2753,2168,2116,26,XOM,0.0,0.0,-40.0,-20.0,-20.0,-100.0,-139.0,-0.5086818292981169,-0.25434091464905845,-0.25434091464905845,-1.2717045732452923,-1.7676693568109563,-0.12245187503796891
2024-12-30 09:39:00+00:00,A,B,0.0,106.69,106.77000000000001,1.0,20.0,-40.0,-120.0,-239.0,-140.0,100.0,13.0,100.0,0.0,0.0,4259,4791,5437,1728,1409,1512,4712,7048,4224,4548,54,XOM,0.00028101728441232154,0.030000000000001137,80.0,53.0,220.0,239.0,140.0,1.0890390238983565,0.7214883533326611,2.99485731572048,3.2535040838963396,1.9058182918221238,0.3137019535543385
2024-12-30 09:40:00+00:00,A,A,0.0,106.94,106.77000000000001,-1.0,0.0,0.0,-139.0,-1.0,133.0,0.0,0.0,0.0,0.0,-142.0,1800,1404,862,598,1376,1365,1169,2620,396,973,18,XOM,0.0,0.0,0.0,0.0,139.0,1.0,-275.0,0.0,0.0,1.9915625248746316,0.014327787948738357,-3.9401416859030483,-0.055813560143668894
2024-12-30 09:42:00+00:00,C,B,0.0,106.64,106.725,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,-13.0,-200.0,-4.0,-20.0,3200,2309,68,1357,3858,1737,4152,3652,532,2223,32,XOM,-0.00042155554618528157,-0.045000000000015916,-13.0,-13.0,-200.0,-4.0,-20.0,-0.18018018018018017,-0.18018018018018017,-2.7720027720027716,-0.05544005544005544,-0.2772002772002772,-0.1054982748802744
2024-12-30 09:43:00+00:00,A,A,0.0,106.97,106.74000000000001,1.0,0.0,0.0,0.0,0.0,0.0,13.0,100.0,200.0,4.0,20.0,2100,1110,61,1435,2278,710,2513,3120,360,1019,21,XOM,0.00014053826177296003,0.01500000000001478,13.0,100.0,200.0,4.0,20.0,0.18563851489188088,1.4279885760913913,2.8559771521827826,0.05711954304365565,0.28559771521827826,0.15364437128551497
2024-12-30 09:44:00+00:00,A,B,0.0,106.66,106.74000000000001,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,1010,60,1430,2140,695,2500,3020,160,1015,20,XOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003303305363669441
2024-12-30 09:45:00+00:00,C,A,0.0,106.94,106.8,1.0,-100.0,-100.0,-1.0,-5.0,-138.0,0.0,0.0,0.0,0.0,0.0,1900,1306,43,893,2250,510,2113,3112,320,733,19,XOM,0.0005619556202960396,0.05999999999998806,100.0,100.0,1.0,5.0,138.0,1.4415781487101667,1.4415781487101667,0.014415781487101667,0.07207890743550834,1.9893778452200301,0.15459721289190728
2024-12-30 09:46:00+00:00,A,A,0.0,106.97,106.74000000000001,0.0,100.0,100.0,1.0,5.0,138.0,0.0,0.0,0.0,0.0,0.0,2479,1910,168,1471,3249,1076,3613,4132,440,1548,29,XOM,-0.0005619556202960396,-0.05999999999998806,-100.0,-100.0,-1.0,-5.0,-138.0,-1.4437916957084536,-1.4437916957084536,-0.014437916957084535,-0.07218958478542269,-1.992432540077666,-0.14822291435324014
2024-12-30 09:47:00+00:00,A,A,0.0,106.94,106.74000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715,503,20,439,918,191,900,1404,48,283,8,XOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003303305363669441
2024-12-30 09:48:00+00:00,A,B,0.0,106.66,106.74000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317,1301,117,199,1737,532,1713,1916,316,756,14,XOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003303305363669441
2024-12-30 09:49:00+00:00,A,B,0.0,106.67,106.74000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634,402,14,296,704,252,800,808,56,366,6,XOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003303305363669441
2024-12-30 09:50:00+00:00,C,B,2.0,106.58,106.785,5.0,202.0,100.0,0.0,0.0,0.0,80.0,73.0,133.0,313.0,304.0,3762,2669,846,2523,5048,1319,2926,6870,4738,1291,50,XOM,0.00042149631814769606,0.044999999999987494,-122.0,-27.0,133.0,313.0,304.0,-1.9067266816704176,-0.42198049512378094,2.078644661165291,4.891847961990497,4.751187796949237,0.3015374305328568
2024-12-30 09:51:00+00:00,A,B,1.0,106.57,106.78,0.0,-85.0,0.0,0.0,0.0,0.0,20.0,540.0,180.0,87.0,-200.0,6016,8965,449,4863,14662,8266,9500,7826,6730,10358,123,XOM,-4.6824151906044165e-05,-0.0049999999999954525,105.0,540.0,180.0,87.0,-200.0,1.6635538094931412,8.555419591679012,2.8518065305596707,1.3783731564371742,-3.1686739228440786,0.35047467972723784
2024-12-30 09:52:00+00:00,A,B,1.0,106.56,106.77000000000001,0.0,84.0,0.0,0.0,0.0,0.0,600.0,644.0,213.0,200.0,400.0,12549,15461,459,9188,25888,8395,12557,16651,18231,17149,215,XOM,-9.365488182933035e-05,-0.009999999999990905,516.0,644.0,213.0,200.0,400.0,8.125805695534982,10.141509433962264,3.3542570022266496,3.1495370912926286,6.299074182585257,0.9550494985373709
2024-12-30 09:53:00+00:00,A,B,2.0,106.57,106.78,0.0,0.0,0.0,0.0,0.0,0.0,120.0,80.0,13.0,100.0,200.0,6461,5018,140,2734,8268,1602,1833,3707,7470,7527,68,XOM,9.365488182933035e-05,0.009999999999990905,120.0,80.0,13.0,100.0,200.0,1.8230563002680964,1.2153708668453975,0.1974977658623771,1.519213583556747,3.038427167113494,0.24274462164318192
2024-12-30 09:54:00+00:00,A,B,2.0,106.6,106.795,60.0,0.0,0.0,0.0,0.0,0.0,140.0,100.0,0.0,0.0,0.0,5437,4916,129,2453,7978,2380,2568,2321,7063,8577,65,XOM,0.00014046587872762473,0.015000000000000568,140.0,100.0,0.0,0.0,0.0,2.076582538451006,1.4832732417507186,0.0,0.0,0.0,0.10995775183102897
2024-12-30 09:55:00+00:00,A,B,1.0,106.57,106.775,-60.0,0.0,0.0,0.0,0.0,0.0,-100.0,-80.0,-13.0,-100.0,-200.0,4700,4106,71,1033,6114,1321,2298,6043,5588,1187,47,XOM,-0.00018729222323710104,-0.01999999999999602,-100.0,-80.0,-13.0,-100.0,-200.0,-1.4478913157327253,-1.1583130525861802,-0.18822587104525432,-1.4478913157327253,-2.8957826314654507,-0.21639133811327133
2024-12-30 09:56:00+00:00,A,B,0.0,106.64,106.77000000000001,-4.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,10716,10602,215,802,14647,2058,4042,10955,13624,6279,108,XOM,-4.6828537319854036e-05,-0.0049999999999954525,320.0,0.0,0.0,0.0,0.0,4.674060048688125,0.0,0.0,0.0,0.0,0.14059251434255388
2024-12-30 09:57:00+00:00,A,B,2.0,106.58,106.785,44.0,0.0,0.0,0.0,0.0,0.0,-60.0,440.0,213.0,113.0,300.0,8717,7612,235,2032,11267,4626,7053,4878,5606,8605,88,XOM,0.00014047903373537451,0.014999999999986358,-60.0,440.0,213.0,113.0,300.0,-0.8708416486615757,6.386172090184888,3.091487852748594,1.6400851049793008,4.354208243307879,0.45895772677593255
2024-12-30 09:58:00+00:00,C,B,2.0,106.6,106.8,-40.0,-84.0,0.0,0.0,0.0,0.0,-60.0,-40.0,-20.0,-13.0,-100.0,4189,3719,132,2807,6550,1450,2662,3854,5184,5742,56,XOM,0.00014045930214834357,0.015000000000000568,24.0,-40.0,-20.0,-13.0,-100.0,0.37036016423709667,-0.6172669403951611,-0.30863347019758053,-0.20061175562842734,-1.5431673509879027,-0.06886048937769425
2024-12-30 09:59:00+00:00,A,B,2.0,106.63,106.9,60.0,-16.0,-100.0,-1.0,-5.0,-138.0,60.0,460.0,60.0,13.0,100.0,6627,8917,174,2791,13574,6685,8748,3903,7674,14515,106,XOM,0.0009358915049046956,0.10000000000000853,76.0,560.0,61.0,18.0,238.0,1.0944462558417563,8.064340832518205,0.8784371263993044,0.2592109553309423,3.427344853820237,0.42616818889681163
2024-12-30 10:00:00+00:00,A,B,1.0,106.6,106.78999999999999,-40.0,100.0,200.0,1.0,5.0,138.0,-85.0,275.0,180.0,0.0,0.0,5501,2733,305,4075,5954,4836,4942,2427,2346,5504,56,XOM,-0.001029528847545258,-0.11000000000001364,-185.0,75.0,179.0,-5.0,-138.0,-2.6823395386168865,1.0874349480879268,2.595344742769852,-0.07249566320586179,-2.0008803044817856,-0.0244809438389388
2024-12-30 10:01:00+00:00,A,B,1.0,106.6,106.78999999999999,-20.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,-20.0,0.0,0.0,2000,2000,20,100,2760,1380,820,405,695,2500,20,XOM,0.0,0.0,60.0,20.0,-20.0,0.0,0.0,0.9463722397476341,0.31545741324921134,-0.31545741324921134,0.0,0.0,0.030842389174828365
2024-12-30 10:02:00+00:00,C,A,0.0,106.95,106.78999999999999,-4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,4732,4900,247,237,6496,2433,2102,2091,5595,6176,49,XOM,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.2799280185095262,0.0,0.0,0.0,0.0,0.011525513857329226
2024-12-30 10:03:00+00:00,A,B,2.0,106.58,106.785,64.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,-13.0,-100.0,11015,10704,226,1083,14937,5236,5221,3486,6676,9928,111,XOM,-4.682195950778123e-05,-0.0049999999999954525,100.0,20.0,0.0,-13.0,-100.0,1.620154133582438,0.3240308267164876,0.0,-0.21062003736571694,-1.620154133582438,0.0038704278928541396
2024-12-30 10:04:00+00:00,C,B,1.0,106.61,106.78999999999999,-60.0,0.0,0.0,0.0,0.0,0.0,120.0,20.0,-13.0,-100.0,-200.0,7400,7202,82,636,10088,3866,3656,4288,10060,7768,74,XOM,4.682195950778123e-05,0.0049999999999954525,120.0,20.0,-13.0,-100.0,-200.0,1.6131962358754495,0.2688660393125749,-0.17476292555317371,-1.3443301965628747,-2.6886603931257493,-0.07242463877365668
2024-12-30 10:05:00+00:00,C,B,2.0,106.61,106.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,220.0,120.0,53.0,133.0,313.0,6000,5703,72,699,8094,2703,3098,1911,4254,7703,60,XOM,9.363734264056234e-05,0.010000000000019327,220.0,120.0,53.0,133.0,313.0,3.280562666202748,1.7893978179287717,0.7903173695852075,1.9832492482043886,4.667345975097546,0.38719657820240755
2024-12-30 10:06:00+00:00,C,B,2.0,106.62,106.805,0.0,0.0,15.0,100.0,1.0,5.0,140.0,20.0,20.0,20.0,20.0,5400,2071,3820,251,2336,2634,2660,1200,1125,2516,54,XOM,4.6815383544007716e-05,0.0049999999999954525,140.0,5.0,-80.0,19.0,15.0,3.1482946737184028,0.11243909548994295,-1.7990255278390872,0.4272685628617832,0.3373172864698289,0.06630791115159194
2024-12-30 10:07:00+00:00,C,B,2.0,106.63,106.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-120.0,-133.0,5600,840,5600,56,280,2716,4606,3291,5853,5261,56,XOM,4.681319196553346e-05,0.0049999999999954525,0.0,0.0,-20.0,-120.0,-133.0,0.0,0.0,-0.3284168548221565,-1.9705011289329388,-2.1839720845673405,-0.13693845106609823
2024-12-30 10:08:00+00:00,C,B,2.0,106.64,106.825,0.0,-115.0,-15.0,-100.0,-1.0,-5.0,120.0,0.0,0.0,0.0,0.0,790,2235,2833,218,2625,2733,3932,3438,3948,5095,47,XOM,0.00014042642848455245,0.015000000000000568,235.0,15.0,100.0,1.0,5.0,3.9663159406758357,0.25316910259632996,1.6877940173088664,0.016877940173088662,0.08438970086544331,0.18408980175962714
2024-12-30 10:09:00+00:00,C,B,1.0,106.66,106.82,0.0,15.0,15.0,100.0,1.0,5.0,100.0,-80.0,-100.0,-13.0,-200.0,729,2310,1421,119,2968,1980,3073,2208,3438,3684,35,XOM,-4.6806618464678706e-05,-0.005000000000009663,85.0,-95.0,-200.0,-14.0,-205.0,1.3565891472868217,-1.516187870497036,-3.191974464204286,-0.22343821249430004,-3.2717738258093934,-0.21314610607387144
2024-12-30 10:10:00+00:00,A,B,2.0,106.59,106.8,40.0,-15.0,-15.0,100.0,-1.0,-5.0,-209.0,580.0,500.0,100.0,200.0,3313,5559,6047,295,6786,7402,9564,6881,7922,9176,107,XOM,-0.00018724838552941492,-0.01999999999999602,-194.0,595.0,400.0,101.0,205.0,-3.297799666375407,10.114385574708079,6.7995869409802205,1.7168957025975058,3.484788307252363,0.5950050549339099
