,window_start,window_end,params,r_squared,p_values,summary
31,2024-12-31 09:30:00+00:00,2024-12-31 10:00:00+00:00,"const    0.000023
ofiI     0.000523
dtype: float64",0.06256567198479246,"const    0.835578
ofiI     0.199230
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.063
Model:                            OLS   Adj. R-squared:                  0.027
Method:                 Least Squares   F-statistic:                     1.735
Date:                Wed, 08 Jan 2025   Prob (F-statistic):              0.199
Time:                        23:34:40   Log-Likelihood:                 170.74
No. Observations:                  28   AIC:                            -337.5
Df Residuals:                      26   BIC:                            -334.8
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       2.254e-05      0.000      0.210      0.836      -0.000       0.000
ofiI           0.0005      0.000      1.317      0.199      -0.000       0.001
==============================================================================
Omnibus:                        6.056   Durbin-Watson:                   2.259
Prob(Omnibus):                  0.048   Jarque-Bera (JB):                5.456
Skew:                           0.452   Prob(JB):                       0.0654
Kurtosis:                       4.964   Cond. No.                         3.73
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
32,2024-12-31 10:00:00+00:00,2024-12-31 10:30:00+00:00,"const   -0.000041
ofiI     0.000294
dtype: float64",0.2518263263605781,"const    0.192670
ofiI     0.007653
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.252
Model:                            OLS   Adj. R-squared:                  0.222
Method:                 Least Squares   F-statistic:                     8.415
Date:                Wed, 08 Jan 2025   Prob (F-statistic):            0.00765
Time:                        23:34:40   Log-Likelihood:                 199.79
No. Observations:                  27   AIC:                            -395.6
Df Residuals:                      25   BIC:                            -393.0
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -4.122e-05   3.08e-05     -1.339      0.193      -0.000    2.22e-05
ofiI           0.0003      0.000      2.901      0.008    8.54e-05       0.001
==============================================================================
Omnibus:                       13.415   Durbin-Watson:                   2.191
Prob(Omnibus):                  0.001   Jarque-Bera (JB):               12.820
Skew:                          -1.405   Prob(JB):                      0.00165
Kurtosis:                       4.872   Cond. No.                         3.46
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
33,2024-12-31 10:30:00+00:00,2024-12-31 11:00:00+00:00,"const   -0.000041
ofiI     0.000227
dtype: float64",0.08172278083274043,"const    0.440266
ofiI     0.165963
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.082
Model:                            OLS   Adj. R-squared:                  0.042
Method:                 Least Squares   F-statistic:                     2.047
Date:                Wed, 08 Jan 2025   Prob (F-statistic):              0.166
Time:                        23:34:40   Log-Likelihood:                 173.34
No. Observations:                  25   AIC:                            -342.7
Df Residuals:                      23   BIC:                            -340.2
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       -4.14e-05   5.27e-05     -0.785      0.440      -0.000    6.76e-05
ofiI           0.0002      0.000      1.431      0.166      -0.000       0.001
==============================================================================
Omnibus:                        1.068   Durbin-Watson:                   1.778
Prob(Omnibus):                  0.586   Jarque-Bera (JB):                0.629
Skew:                           0.387   Prob(JB):                        0.730
Kurtosis:                       2.925   Cond. No.                         3.28
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
34,2024-12-31 11:00:00+00:00,2024-12-31 11:30:00+00:00,"const   -0.000049
ofiI     0.000810
dtype: float64",0.24478752959855643,"const    0.304838
ofiI     0.007438
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.245
Model:                            OLS   Adj. R-squared:                  0.216
Method:                 Least Squares   F-statistic:                     8.427
Date:                Wed, 08 Jan 2025   Prob (F-statistic):            0.00744
Time:                        23:34:40   Log-Likelihood:                 194.58
No. Observations:                  28   AIC:                            -385.2
Df Residuals:                      26   BIC:                            -382.5
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -4.891e-05   4.67e-05     -1.047      0.305      -0.000    4.71e-05
ofiI           0.0008      0.000      2.903      0.007       0.000       0.001
==============================================================================
Omnibus:                        1.564   Durbin-Watson:                   2.602
Prob(Omnibus):                  0.457   Jarque-Bera (JB):                0.497
Skew:                           0.067   Prob(JB):                        0.780
Kurtosis:                       3.639   Cond. No.                         6.14
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
35,2024-12-31 11:30:00+00:00,2024-12-31 12:00:00+00:00,"const    0.000003
ofiI     0.000715
dtype: float64",0.3850308224132807,"const    0.937356
ofiI     0.001216
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.385
Model:                            OLS   Adj. R-squared:                  0.357
Method:                 Least Squares   F-statistic:                     13.77
Date:                Wed, 08 Jan 2025   Prob (F-statistic):            0.00122
Time:                        23:34:40   Log-Likelihood:                 175.79
No. Observations:                  24   AIC:                            -347.6
Df Residuals:                      22   BIC:                            -345.2
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       2.779e-06    3.5e-05      0.079      0.937   -6.97e-05    7.53e-05
ofiI           0.0007      0.000      3.711      0.001       0.000       0.001
==============================================================================
Omnibus:                        0.160   Durbin-Watson:                   2.077
Prob(Omnibus):                  0.923   Jarque-Bera (JB):                0.028
Skew:                          -0.049   Prob(JB):                        0.986
Kurtosis:                       2.864   Cond. No.                         5.68
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
36,2024-12-31 12:00:00+00:00,2024-12-31 12:30:00+00:00,"const    0.000036
ofiI     0.000260
dtype: float64",0.09319086313481939,"const    0.313183
ofiI     0.100918
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.093
Model:                            OLS   Adj. R-squared:                  0.061
Method:                 Least Squares   F-statistic:                     2.878
Date:                Wed, 08 Jan 2025   Prob (F-statistic):              0.101
Time:                        23:34:40   Log-Likelihood:                 215.15
No. Observations:                  30   AIC:                            -426.3
Df Residuals:                      28   BIC:                            -423.5
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       3.618e-05   3.52e-05      1.027      0.313    -3.6e-05       0.000
ofiI           0.0003      0.000      1.696      0.101    -5.4e-05       0.001
==============================================================================
Omnibus:                       24.202   Durbin-Watson:                   2.327
Prob(Omnibus):                  0.000   Jarque-Bera (JB):               48.705
Skew:                           1.702   Prob(JB):                     2.65e-11
Kurtosis:                       8.232   Cond. No.                         4.37
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
37,2024-12-31 12:30:00+00:00,2024-12-31 13:00:00+00:00,"const   -0.000043
ofiI     0.000458
dtype: float64",0.42386974465187544,"const    0.141560
ofiI     0.000131
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.424
Model:                            OLS   Adj. R-squared:                  0.403
Method:                 Least Squares   F-statistic:                     19.86
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           0.000131
Time:                        23:34:40   Log-Likelihood:                 214.51
No. Observations:                  29   AIC:                            -425.0
Df Residuals:                      27   BIC:                            -422.3
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -4.325e-05   2.86e-05     -1.514      0.142      -0.000    1.54e-05
ofiI           0.0005      0.000      4.457      0.000       0.000       0.001
==============================================================================
Omnibus:                        7.755   Durbin-Watson:                   2.286
Prob(Omnibus):                  0.021   Jarque-Bera (JB):                6.840
Skew:                          -0.728   Prob(JB):                       0.0327
Kurtosis:                       4.882   Cond. No.                         3.60
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
38,2024-12-31 13:00:00+00:00,2024-12-31 13:30:00+00:00,"const   -0.000011
ofiI     0.001449
dtype: float64",0.3002789550081447,"const    0.905073
ofiI     0.001720
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.300
Model:                            OLS   Adj. R-squared:                  0.275
Method:                 Least Squares   F-statistic:                     12.02
Date:                Wed, 08 Jan 2025   Prob (F-statistic):            0.00172
Time:                        23:34:40   Log-Likelihood:                 187.68
No. Observations:                  30   AIC:                            -371.4
Df Residuals:                      28   BIC:                            -368.6
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -1.083e-05      9e-05     -0.120      0.905      -0.000       0.000
ofiI           0.0014      0.000      3.466      0.002       0.001       0.002
==============================================================================
Omnibus:                        0.929   Durbin-Watson:                   2.649
Prob(Omnibus):                  0.628   Jarque-Bera (JB):                0.170
Skew:                          -0.013   Prob(JB):                        0.918
Kurtosis:                       3.368   Cond. No.                         4.78
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
39,2024-12-31 13:30:00+00:00,2024-12-31 14:00:00+00:00,"const    0.000001
ofiI     0.001202
dtype: float64",0.592322362797084,"const    9.841013e-01
ofiI     6.655191e-07
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.592
Model:                            OLS   Adj. R-squared:                  0.578
Method:                 Least Squares   F-statistic:                     40.68
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           6.66e-07
Time:                        23:34:40   Log-Likelihood:                 203.95
No. Observations:                  30   AIC:                            -403.9
Df Residuals:                      28   BIC:                            -401.1
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       1.026e-06    5.1e-05      0.020      0.984      -0.000       0.000
ofiI           0.0012      0.000      6.378      0.000       0.001       0.002
==============================================================================
Omnibus:                        2.234   Durbin-Watson:                   1.866
Prob(Omnibus):                  0.327   Jarque-Bera (JB):                1.050
Skew:                           0.356   Prob(JB):                        0.591
Kurtosis:                       3.577   Cond. No.                         3.69
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
40,2024-12-31 14:00:00+00:00,2024-12-31 14:30:00+00:00,"const   -0.000012
ofiI     0.000651
dtype: float64",0.42634748660088384,"const    0.744231
ofiI     0.000092
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.426
Model:                            OLS   Adj. R-squared:                  0.406
Method:                 Least Squares   F-statistic:                     20.81
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           9.18e-05
Time:                        23:34:40   Log-Likelihood:                 213.82
No. Observations:                  30   AIC:                            -423.6
Df Residuals:                      28   BIC:                            -420.8
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -1.218e-05    3.7e-05     -0.329      0.744   -8.79e-05    6.35e-05
ofiI           0.0007      0.000      4.562      0.000       0.000       0.001
==============================================================================
Omnibus:                        5.026   Durbin-Watson:                   2.150
Prob(Omnibus):                  0.081   Jarque-Bera (JB):                3.394
Skew:                          -0.751   Prob(JB):                        0.183
Kurtosis:                       3.679   Cond. No.                         3.89
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
41,2024-12-31 14:30:00+00:00,2024-12-31 15:00:00+00:00,"const    0.000015
ofiI     0.000205
dtype: float64",0.7440696287225941,"const    8.430679e-01
ofiI     8.861957e-10
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.744
Model:                            OLS   Adj. R-squared:                  0.735
Method:                 Least Squares   F-statistic:                     81.40
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           8.86e-10
Time:                        23:34:40   Log-Likelihood:                 192.69
No. Observations:                  30   AIC:                            -381.4
Df Residuals:                      28   BIC:                            -378.6
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       1.486e-05   7.44e-05      0.200      0.843      -0.000       0.000
ofiI           0.0002   2.27e-05      9.022      0.000       0.000       0.000
==============================================================================
Omnibus:                       11.604   Durbin-Watson:                   2.228
Prob(Omnibus):                  0.003   Jarque-Bera (JB):               11.851
Skew:                           1.056   Prob(JB):                      0.00267
Kurtosis:                       5.240   Cond. No.                         3.28
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
42,2024-12-31 15:00:00+00:00,2024-12-31 15:30:00+00:00,"const   -0.000062
ofiI     0.000572
dtype: float64",0.9278272531350749,"const    4.924476e-02
ofiI     1.610114e-17
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.928
Model:                            OLS   Adj. R-squared:                  0.925
Method:                 Least Squares   F-statistic:                     360.0
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           1.61e-17
Time:                        23:34:40   Log-Likelihood:                 219.64
No. Observations:                  30   AIC:                            -435.3
Df Residuals:                      28   BIC:                            -432.5
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -6.216e-05   3.02e-05     -2.056      0.049      -0.000    -2.2e-07
ofiI           0.0006   3.01e-05     18.973      0.000       0.001       0.001
==============================================================================
Omnibus:                       21.036   Durbin-Watson:                   2.121
Prob(Omnibus):                  0.000   Jarque-Bera (JB):               38.231
Skew:                           1.492   Prob(JB):                     4.99e-09
Kurtosis:                       7.656   Cond. No.                         1.01
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
43,2024-12-31 15:30:00+00:00,2024-12-31 16:00:00+00:00,"const   -0.000080
ofiI     0.000492
dtype: float64",0.9719712018050991,"const    2.352209e-06
ofiI     2.797072e-23
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.972
Model:                            OLS   Adj. R-squared:                  0.971
Method:                 Least Squares   F-statistic:                     971.0
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           2.80e-23
Time:                        23:34:40   Log-Likelihood:                 244.11
No. Observations:                  30   AIC:                            -484.2
Df Residuals:                      28   BIC:                            -481.4
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -8.005e-05   1.36e-05     -5.907      0.000      -0.000   -5.23e-05
ofiI           0.0005   1.58e-05     31.160      0.000       0.000       0.001
==============================================================================
Omnibus:                        3.933   Durbin-Watson:                   2.120
Prob(Omnibus):                  0.140   Jarque-Bera (JB):                2.409
Skew:                           0.606   Prob(JB):                        0.300
Kurtosis:                       3.677   Cond. No.                         1.25
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
44,2024-12-31 16:00:00+00:00,2024-12-31 16:30:00+00:00,"const   -0.000031
ofiI     0.000400
dtype: float64",0.9619440646068752,"const    9.671844e-02
ofiI     2.033536e-21
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.962
Model:                            OLS   Adj. R-squared:                  0.961
Method:                 Least Squares   F-statistic:                     707.8
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           2.03e-21
Time:                        23:34:40   Log-Likelihood:                 235.23
No. Observations:                  30   AIC:                            -466.5
Df Residuals:                      28   BIC:                            -463.6
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -3.116e-05   1.81e-05     -1.719      0.097   -6.83e-05    5.98e-06
ofiI           0.0004    1.5e-05     26.604      0.000       0.000       0.000
==============================================================================
Omnibus:                        4.673   Durbin-Watson:                   1.316
Prob(Omnibus):                  0.097   Jarque-Bera (JB):                3.026
Skew:                          -0.617   Prob(JB):                        0.220
Kurtosis:                       3.947   Cond. No.                         1.25
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
45,2024-12-31 16:30:00+00:00,2024-12-31 17:00:00+00:00,"const   -0.000005
ofiI     0.000369
dtype: float64",0.9817358167252158,"const    5.238303e-01
ofiI     6.928219e-26
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.982
Model:                            OLS   Adj. R-squared:                  0.981
Method:                 Least Squares   F-statistic:                     1505.
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           6.93e-26
Time:                        23:34:40   Log-Likelihood:                 259.36
No. Observations:                  30   AIC:                            -514.7
Df Residuals:                      28   BIC:                            -511.9
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -5.217e-06   8.08e-06     -0.646      0.524   -2.18e-05    1.13e-05
ofiI           0.0004   9.52e-06     38.795      0.000       0.000       0.000
==============================================================================
Omnibus:                        1.069   Durbin-Watson:                   1.843
Prob(Omnibus):                  0.586   Jarque-Bera (JB):                0.466
Skew:                           0.298   Prob(JB):                        0.792
Kurtosis:                       3.133   Cond. No.                         1.21
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
46,2024-12-31 17:00:00+00:00,2024-12-31 17:30:00+00:00,"const   -0.000020
ofiI     0.000389
dtype: float64",0.9791236447824727,"const    7.172377e-02
ofiI     4.507366e-25
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.979
Model:                            OLS   Adj. R-squared:                  0.978
Method:                 Least Squares   F-statistic:                     1313.
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           4.51e-25
Time:                        23:34:40   Log-Likelihood:                 250.55
No. Observations:                  30   AIC:                            -497.1
Df Residuals:                      28   BIC:                            -494.3
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -2.029e-05   1.08e-05     -1.872      0.072   -4.25e-05    1.92e-06
ofiI           0.0004   1.07e-05     36.239      0.000       0.000       0.000
==============================================================================
Omnibus:                        3.681   Durbin-Watson:                   2.185
Prob(Omnibus):                  0.159   Jarque-Bera (JB):                2.625
Skew:                           0.193   Prob(JB):                        0.269
Kurtosis:                       4.397   Cond. No.                         1.10
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
47,2024-12-31 17:30:00+00:00,2024-12-31 18:00:00+00:00,"const   -0.000056
ofiI     0.000427
dtype: float64",0.9918772397907338,"const    6.411199e-08
ofiI     8.165592e-31
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.992
Model:                            OLS   Adj. R-squared:                  0.992
Method:                 Least Squares   F-statistic:                     3419.
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           8.17e-31
Time:                        23:34:40   Log-Likelihood:                 260.92
No. Observations:                  30   AIC:                            -517.8
Df Residuals:                      28   BIC:                            -515.0
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -5.612e-05   7.72e-06     -7.274      0.000   -7.19e-05   -4.03e-05
ofiI           0.0004    7.3e-06     58.473      0.000       0.000       0.000
==============================================================================
Omnibus:                        0.159   Durbin-Watson:                   2.310
Prob(Omnibus):                  0.923   Jarque-Bera (JB):                0.312
Skew:                           0.145   Prob(JB):                        0.855
Kurtosis:                       2.593   Cond. No.                         1.16
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
48,2024-12-31 18:00:00+00:00,2024-12-31 18:30:00+00:00,"const   -0.000111
ofiI     0.000397
dtype: float64",0.793271575547517,"const    8.788959e-03
ofiI     4.331881e-11
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.793
Model:                            OLS   Adj. R-squared:                  0.786
Method:                 Least Squares   F-statistic:                     107.4
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           4.33e-11
Time:                        23:34:40   Log-Likelihood:                 211.99
No. Observations:                  30   AIC:                            -420.0
Df Residuals:                      28   BIC:                            -417.2
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const         -0.0001   3.93e-05     -2.817      0.009      -0.000   -3.02e-05
ofiI           0.0004   3.83e-05     10.365      0.000       0.000       0.000
==============================================================================
Omnibus:                        9.252   Durbin-Watson:                   2.795
Prob(Omnibus):                  0.010   Jarque-Bera (JB):               10.154
Skew:                           0.730   Prob(JB):                      0.00624
Kurtosis:                       5.448   Cond. No.                         1.13
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
49,2024-12-31 18:30:00+00:00,2024-12-31 19:00:00+00:00,"const    0.000012
ofiI     0.000305
dtype: float64",0.9772846475531096,"const    1.567959e-01
ofiI     1.470993e-24
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.977
Model:                            OLS   Adj. R-squared:                  0.976
Method:                 Least Squares   F-statistic:                     1205.
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           1.47e-24
Time:                        23:34:40   Log-Likelihood:                 258.68
No. Observations:                  30   AIC:                            -513.4
Df Residuals:                      28   BIC:                            -510.6
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       1.199e-05   8.24e-06      1.455      0.157   -4.89e-06    2.89e-05
ofiI           0.0003   8.79e-06     34.708      0.000       0.000       0.000
==============================================================================
Omnibus:                        5.527   Durbin-Watson:                   2.142
Prob(Omnibus):                  0.063   Jarque-Bera (JB):                3.955
Skew:                          -0.843   Prob(JB):                        0.138
Kurtosis:                       3.568   Cond. No.                         1.08
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
50,2024-12-31 19:00:00+00:00,2024-12-31 19:30:00+00:00,"const    0.000003
ofiI     0.000306
dtype: float64",0.9802996079125291,"const    7.263504e-01
ofiI     2.000610e-25
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.980
Model:                            OLS   Adj. R-squared:                  0.980
Method:                 Least Squares   F-statistic:                     1393.
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           2.00e-25
Time:                        23:34:40   Log-Likelihood:                 260.25
No. Observations:                  30   AIC:                            -516.5
Df Residuals:                      28   BIC:                            -513.7
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       2.768e-06   7.83e-06      0.354      0.726   -1.33e-05    1.88e-05
ofiI           0.0003   8.21e-06     37.327      0.000       0.000       0.000
==============================================================================
Omnibus:                        0.835   Durbin-Watson:                   2.053
Prob(Omnibus):                  0.659   Jarque-Bera (JB):                0.728
Skew:                          -0.353   Prob(JB):                        0.695
Kurtosis:                       2.712   Cond. No.                         1.09
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
51,2024-12-31 19:30:00+00:00,2024-12-31 20:00:00+00:00,"const    0.000043
ofiI     0.000346
dtype: float64",0.9491304015986294,"const    9.582777e-03
ofiI     1.189775e-19
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.949
Model:                            OLS   Adj. R-squared:                  0.947
Method:                 Least Squares   F-statistic:                     522.4
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           1.19e-19
Time:                        23:34:40   Log-Likelihood:                 240.08
No. Observations:                  30   AIC:                            -476.2
Df Residuals:                      28   BIC:                            -473.3
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const        4.29e-05   1.54e-05      2.781      0.010    1.13e-05    7.45e-05
ofiI           0.0003   1.51e-05     22.857      0.000       0.000       0.000
==============================================================================
Omnibus:                        4.031   Durbin-Watson:                   1.358
Prob(Omnibus):                  0.133   Jarque-Bera (JB):                2.463
Skew:                          -0.560   Prob(JB):                        0.292
Kurtosis:                       3.847   Cond. No.                         1.14
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
52,2024-12-31 20:00:00+00:00,2024-12-31 20:30:00+00:00,"const    0.000067
ofiI     0.000394
dtype: float64",0.9306173610220264,"const    3.714515e-03
ofiI     9.258420e-18
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.931
Model:                            OLS   Adj. R-squared:                  0.928
Method:                 Least Squares   F-statistic:                     375.6
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           9.26e-18
Time:                        23:34:40   Log-Likelihood:                 230.49
No. Observations:                  30   AIC:                            -457.0
Df Residuals:                      28   BIC:                            -454.2
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       6.679e-05   2.11e-05      3.166      0.004    2.36e-05       0.000
ofiI           0.0004   2.03e-05     19.379      0.000       0.000       0.000
==============================================================================
Omnibus:                        6.826   Durbin-Watson:                   1.950
Prob(Omnibus):                  0.033   Jarque-Bera (JB):                5.277
Skew:                           0.747   Prob(JB):                       0.0715
Kurtosis:                       4.411   Cond. No.                         1.07
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
53,2024-12-31 20:30:00+00:00,2024-12-31 21:00:00+00:00,"const   -0.000016
ofiI     0.000617
dtype: float64",0.8007520617632806,"const    7.776284e-01
ofiI     2.574622e-11
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.801
Model:                            OLS   Adj. R-squared:                  0.794
Method:                 Least Squares   F-statistic:                     112.5
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           2.57e-11
Time:                        23:34:40   Log-Likelihood:                 200.73
No. Observations:                  30   AIC:                            -397.5
Df Residuals:                      28   BIC:                            -394.7
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -1.621e-05   5.68e-05     -0.285      0.778      -0.000       0.000
ofiI           0.0006   5.82e-05     10.608      0.000       0.000       0.001
==============================================================================
Omnibus:                       32.953   Durbin-Watson:                   1.780
Prob(Omnibus):                  0.000   Jarque-Bera (JB):               91.496
Skew:                          -2.253   Prob(JB):                     1.35e-20
Kurtosis:                      10.272   Cond. No.                         1.05
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
