,Train_Start,Train_End,Test_Start,Test_End,Out_of_Sample_R2,Actual,Predicted
42,2024-12-30 10:31:00+00:00,2024-12-30 11:02:00+00:00,2024-12-30 11:03:00+00:00,2024-12-30 11:13:00+00:00,0.9533970662543138,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(3.096836613944497e-05), np.float64(-0.0001839459669084526), np.float64(-0.0004742406234350657), np.float64(-0.0002981712479317747), np.float64(-0.00015722700447116662)]"
43,2024-12-30 10:32:00+00:00,2024-12-30 11:03:00+00:00,2024-12-30 11:04:00+00:00,2024-12-30 11:15:00+00:00,0.9772971479947538,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-3.325081141269216e-05), np.float64(-0.0003256527662669551), np.float64(-0.00010592628078154548), np.float64(4.4486145013790575e-06), np.float64(-0.0002760825013973171)]"
44,2024-12-30 10:33:00+00:00,2024-12-30 11:04:00+00:00,2024-12-30 11:07:00+00:00,2024-12-30 11:16:00+00:00,0.9595286131519055,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.00018613812855392784), np.float64(-6.156024611252268e-05), np.float64(-0.0005628896628320472), np.float64(-0.0001787696907401477), np.float64(-3.6257765509144804e-05)]"
45,2024-12-30 10:34:00+00:00,2024-12-30 11:07:00+00:00,2024-12-30 11:12:00+00:00,2024-12-30 11:17:00+00:00,0.9360303194454822,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-7.39406685309614e-05), np.float64(-0.0005814655095651934), np.float64(-0.00017470086755335578), np.float64(-4.134935067263008e-05), np.float64(0.00018894436534757145)]"
46,2024-12-30 10:35:00+00:00,2024-12-30 11:12:00+00:00,2024-12-30 11:13:00+00:00,2024-12-30 11:18:00+00:00,0.9327700850786957,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-4.2751892486544464e-05), np.float64(-0.00034225101376097523), np.float64(-0.00028017784037459044), np.float64(-0.00015328431616159862), np.float64(-0.0001681024294946951)]"
47,2024-12-30 10:37:00+00:00,2024-12-30 11:13:00+00:00,2024-12-30 11:15:00+00:00,2024-12-30 11:20:00+00:00,0.44249394292776745,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0004449770046182259), np.float64(-0.0004356908533883136), np.float64(-0.00031809050598912575), np.float64(-0.00029472608729819887), np.float64(-0.0004657190522205612)]"
48,2024-12-30 10:38:00+00:00,2024-12-30 11:15:00+00:00,2024-12-30 11:16:00+00:00,2024-12-30 11:21:00+00:00,-0.26056872982103507,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0002574889471016116), np.float64(-0.00024523350365653507), np.float64(-9.00799091542561e-05), np.float64(-0.0002679092584077167), np.float64(-0.00025205299503723767)]"
49,2024-12-30 10:39:00+00:00,2024-12-30 11:16:00+00:00,2024-12-30 11:17:00+00:00,2024-12-30 11:22:00+00:00,-0.4760994361199087,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.00011749902070444198), np.float64(-0.0001336171087490242), np.float64(-0.00015055698181709606), np.float64(-0.0001465934704343525), np.float64(-0.00017870893433011764)]"
50,2024-12-30 10:40:00+00:00,2024-12-30 11:17:00+00:00,2024-12-30 11:18:00+00:00,2024-12-30 11:23:00+00:00,-2.191754245823449,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.00020951084296008665), np.float64(-0.00014282609929070327), np.float64(-0.00018662360482456076), np.float64(-0.00022723693186781654), np.float64(-0.00020594119289104356)]"
51,2024-12-30 10:41:00+00:00,2024-12-30 11:18:00+00:00,2024-12-30 11:20:00+00:00,2024-12-30 11:24:00+00:00,-1.738979252086617,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(-7.634461965011496e-05)]","[np.float64(-0.00010458542651196259), np.float64(-0.00014758427916660173), np.float64(-0.0001811208509135979), np.float64(-0.00017836658667342241), np.float64(-0.00018556422418255817)]"
