,window_start,window_end,params,r_squared,p_values,summary
10,2024-12-30 14:00:00+00:00,2024-12-30 14:30:00+00:00,"const   -0.001949
ofiI     0.019813
dtype: float64",0.56321706417753,"const    0.097934
ofiI     0.001267
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.563
Model:                            OLS   Adj. R-squared:                  0.530
Method:                 Least Squares   F-statistic:                     16.76
Date:                Wed, 08 Jan 2025   Prob (F-statistic):            0.00127
Time:                        23:34:38   Log-Likelihood:                 64.461
No. Observations:                  15   AIC:                            -124.9
Df Residuals:                      13   BIC:                            -123.5
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const         -0.0019      0.001     -1.783      0.098      -0.004       0.000
ofiI           0.0198      0.005      4.094      0.001       0.009       0.030
==============================================================================
Omnibus:                        2.953   Durbin-Watson:                   2.994
Prob(Omnibus):                  0.228   Jarque-Bera (JB):                0.951
Skew:                          -0.468   Prob(JB):                        0.621
Kurtosis:                       3.805   Cond. No.                         5.39
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
11,2024-12-30 14:30:00+00:00,2024-12-30 15:00:00+00:00,"const    0.000085
ofiI     0.000580
dtype: float64",0.9505981865069939,"const    4.482623e-02
ofiI     7.891088e-20
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.951
Model:                            OLS   Adj. R-squared:                  0.949
Method:                 Least Squares   F-statistic:                     538.8
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           7.89e-20
Time:                        23:34:38   Log-Likelihood:                 212.98
No. Observations:                  30   AIC:                            -422.0
Df Residuals:                      28   BIC:                            -419.2
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       8.546e-05   4.07e-05      2.100      0.045    2.12e-06       0.000
ofiI           0.0006    2.5e-05     23.212      0.000       0.001       0.001
==============================================================================
Omnibus:                        0.735   Durbin-Watson:                   2.088
Prob(Omnibus):                  0.692   Jarque-Bera (JB):                0.225
Skew:                           0.203   Prob(JB):                        0.893
Kurtosis:                       3.123   Cond. No.                         1.89
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
12,2024-12-30 15:00:00+00:00,2024-12-30 15:30:00+00:00,"const    0.000049
ofiI     0.000431
dtype: float64",0.7636171586209479,"const    3.917858e-01
ofiI     2.879326e-10
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.764
Model:                            OLS   Adj. R-squared:                  0.755
Method:                 Least Squares   F-statistic:                     90.45
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           2.88e-10
Time:                        23:34:38   Log-Likelihood:                 201.06
No. Observations:                  30   AIC:                            -398.1
Df Residuals:                      28   BIC:                            -395.3
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       4.917e-05   5.65e-05      0.870      0.392   -6.66e-05       0.000
ofiI           0.0004   4.53e-05      9.511      0.000       0.000       0.001
==============================================================================
Omnibus:                        3.886   Durbin-Watson:                   1.903
Prob(Omnibus):                  0.143   Jarque-Bera (JB):                2.359
Skew:                           0.589   Prob(JB):                        0.307
Kurtosis:                       3.708   Cond. No.                         1.28
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
13,2024-12-30 15:30:00+00:00,2024-12-30 16:00:00+00:00,"const    0.000096
ofiI     0.000375
dtype: float64",0.8686264276787596,"const    3.163647e-02
ofiI     7.278056e-14
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.869
Model:                            OLS   Adj. R-squared:                  0.864
Method:                 Least Squares   F-statistic:                     185.1
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           7.28e-14
Time:                        23:34:38   Log-Likelihood:                 209.44
No. Observations:                  30   AIC:                            -414.9
Df Residuals:                      28   BIC:                            -412.1
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       9.619e-05   4.25e-05      2.262      0.032    9.09e-06       0.000
ofiI           0.0004   2.76e-05     13.606      0.000       0.000       0.000
==============================================================================
Omnibus:                        3.163   Durbin-Watson:                   1.838
Prob(Omnibus):                  0.206   Jarque-Bera (JB):                2.107
Skew:                           0.641   Prob(JB):                        0.349
Kurtosis:                       3.210   Cond. No.                         1.54
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
14,2024-12-30 16:00:00+00:00,2024-12-30 16:30:00+00:00,"const    0.000006
ofiI     0.000307
dtype: float64",0.9382321454437286,"const    7.195012e-01
ofiI     1.811574e-18
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.938
Model:                            OLS   Adj. R-squared:                  0.936
Method:                 Least Squares   F-statistic:                     425.3
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           1.81e-18
Time:                        23:34:38   Log-Likelihood:                 237.66
No. Observations:                  30   AIC:                            -471.3
Df Residuals:                      28   BIC:                            -468.5
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       6.068e-06   1.67e-05      0.363      0.720   -2.82e-05    4.03e-05
ofiI           0.0003   1.49e-05     20.623      0.000       0.000       0.000
==============================================================================
Omnibus:                        0.532   Durbin-Watson:                   1.633
Prob(Omnibus):                  0.766   Jarque-Bera (JB):                0.078
Skew:                           0.110   Prob(JB):                        0.962
Kurtosis:                       3.119   Cond. No.                         1.19
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
15,2024-12-30 16:30:00+00:00,2024-12-30 17:00:00+00:00,"const    0.000016
ofiI     0.000293
dtype: float64",0.9118562849066909,"const    5.448680e-01
ofiI     2.665698e-16
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.912
Model:                            OLS   Adj. R-squared:                  0.909
Method:                 Least Squares   F-statistic:                     289.7
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           2.67e-16
Time:                        23:34:38   Log-Likelihood:                 224.39
No. Observations:                  30   AIC:                            -444.8
Df Residuals:                      28   BIC:                            -442.0
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       1.582e-05   2.58e-05      0.613      0.545   -3.71e-05    6.87e-05
ofiI           0.0003   1.72e-05     17.019      0.000       0.000       0.000
==============================================================================
Omnibus:                       14.089   Durbin-Watson:                   2.690
Prob(Omnibus):                  0.001   Jarque-Bera (JB):               16.897
Skew:                           1.171   Prob(JB):                     0.000214
Kurtosis:                       5.835   Cond. No.                         1.50
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
16,2024-12-30 17:00:00+00:00,2024-12-30 17:30:00+00:00,"const    0.000025
ofiI     0.000278
dtype: float64",0.8711768986447964,"const    2.586876e-01
ofiI     5.523658e-14
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.871
Model:                            OLS   Adj. R-squared:                  0.867
Method:                 Least Squares   F-statistic:                     189.4
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           5.52e-14
Time:                        23:34:38   Log-Likelihood:                 229.77
No. Observations:                  30   AIC:                            -455.5
Df Residuals:                      28   BIC:                            -452.7
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       2.488e-05   2.16e-05      1.153      0.259   -1.93e-05    6.91e-05
ofiI           0.0003   2.02e-05     13.761      0.000       0.000       0.000
==============================================================================
Omnibus:                        2.137   Durbin-Watson:                   2.796
Prob(Omnibus):                  0.344   Jarque-Bera (JB):                0.974
Skew:                           0.082   Prob(JB):                        0.615
Kurtosis:                       3.867   Cond. No.                         1.07
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
17,2024-12-30 17:30:00+00:00,2024-12-30 18:00:00+00:00,"const   -0.000047
ofiI     0.000286
dtype: float64",0.9419378951183518,"const    6.031711e-03
ofiI     7.604730e-19
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.942
Model:                            OLS   Adj. R-squared:                  0.940
Method:                 Least Squares   F-statistic:                     454.2
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           7.60e-19
Time:                        23:34:38   Log-Likelihood:                 239.00
No. Observations:                  30   AIC:                            -474.0
Df Residuals:                      28   BIC:                            -471.2
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -4.712e-05   1.59e-05     -2.971      0.006   -7.96e-05   -1.46e-05
ofiI           0.0003   1.34e-05     21.313      0.000       0.000       0.000
==============================================================================
Omnibus:                        0.202   Durbin-Watson:                   2.238
Prob(Omnibus):                  0.904   Jarque-Bera (JB):                0.006
Skew:                           0.024   Prob(JB):                        0.997
Kurtosis:                       2.950   Cond. No.                         1.18
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
18,2024-12-30 18:00:00+00:00,2024-12-30 18:30:00+00:00,"const   -0.000022
ofiI     0.000331
dtype: float64",0.87803616393517,"const    3.772739e-01
ofiI     2.558429e-14
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.878
Model:                            OLS   Adj. R-squared:                  0.874
Method:                 Least Squares   F-statistic:                     201.6
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           2.56e-14
Time:                        23:34:38   Log-Likelihood:                 225.83
No. Observations:                  30   AIC:                            -447.7
Df Residuals:                      28   BIC:                            -444.9
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -2.208e-05   2.46e-05     -0.897      0.377   -7.25e-05    2.83e-05
ofiI           0.0003   2.33e-05     14.198      0.000       0.000       0.000
==============================================================================
Omnibus:                        4.190   Durbin-Watson:                   2.554
Prob(Omnibus):                  0.123   Jarque-Bera (JB):                2.016
Skew:                           0.329   Prob(JB):                        0.365
Kurtosis:                       1.914   Cond. No.                         1.06
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
19,2024-12-30 18:30:00+00:00,2024-12-30 19:00:00+00:00,"const   -0.000033
ofiI     0.000338
dtype: float64",0.9226778288777184,"const    1.011179e-01
ofiI     4.236531e-17
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.923
Model:                            OLS   Adj. R-squared:                  0.920
Method:                 Least Squares   F-statistic:                     334.1
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           4.24e-17
Time:                        23:34:38   Log-Likelihood:                 233.08
No. Observations:                  30   AIC:                            -462.2
Df Residuals:                      28   BIC:                            -459.3
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       -3.29e-05   1.94e-05     -1.695      0.101   -7.27e-05    6.85e-06
ofiI           0.0003   1.85e-05     18.279      0.000       0.000       0.000
==============================================================================
Omnibus:                        1.209   Durbin-Watson:                   1.447
Prob(Omnibus):                  0.546   Jarque-Bera (JB):                1.107
Skew:                           0.310   Prob(JB):                        0.575
Kurtosis:                       2.292   Cond. No.                         1.11
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
20,2024-12-30 19:00:00+00:00,2024-12-30 19:30:00+00:00,"const   -0.000021
ofiI     0.000234
dtype: float64",0.8831912777763392,"const    2.922272e-01
ofiI     1.393847e-14
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.883
Model:                            OLS   Adj. R-squared:                  0.879
Method:                 Least Squares   F-statistic:                     211.7
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           1.39e-14
Time:                        23:34:38   Log-Likelihood:                 233.14
No. Observations:                  30   AIC:                            -462.3
Df Residuals:                      28   BIC:                            -459.5
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -2.147e-05      2e-05     -1.073      0.292   -6.24e-05    1.95e-05
ofiI           0.0002   1.61e-05     14.550      0.000       0.000       0.000
==============================================================================
Omnibus:                        2.479   Durbin-Watson:                   1.889
Prob(Omnibus):                  0.290   Jarque-Bera (JB):                1.224
Skew:                           0.381   Prob(JB):                        0.542
Kurtosis:                       3.631   Cond. No.                         1.42
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
21,2024-12-30 19:30:00+00:00,2024-12-30 20:00:00+00:00,"const   -0.000010
ofiI     0.000274
dtype: float64",0.8822160059580825,"const    4.593876e-01
ofiI     1.566720e-14
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.882
Model:                            OLS   Adj. R-squared:                  0.878
Method:                 Least Squares   F-statistic:                     209.7
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           1.57e-14
Time:                        23:34:38   Log-Likelihood:                 246.91
No. Observations:                  30   AIC:                            -489.8
Df Residuals:                      28   BIC:                            -487.0
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -9.597e-06   1.28e-05     -0.750      0.459   -3.58e-05    1.66e-05
ofiI           0.0003   1.89e-05     14.482      0.000       0.000       0.000
==============================================================================
Omnibus:                        6.329   Durbin-Watson:                   2.223
Prob(Omnibus):                  0.042   Jarque-Bera (JB):                4.755
Skew:                           0.702   Prob(JB):                       0.0928
Kurtosis:                       4.354   Cond. No.                         1.66
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
22,2024-12-30 20:00:00+00:00,2024-12-30 20:30:00+00:00,"const   -0.000017
ofiI     0.000311
dtype: float64",0.8447021409500522,"const    3.732513e-01
ofiI     7.670511e-13
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:                returns   R-squared:                       0.845
Model:                            OLS   Adj. R-squared:                  0.839
Method:                 Least Squares   F-statistic:                     152.3
Date:                Wed, 08 Jan 2025   Prob (F-statistic):           7.67e-13
Time:                        23:34:38   Log-Likelihood:                 233.31
No. Observations:                  30   AIC:                            -462.6
Df Residuals:                      28   BIC:                            -459.8
Df Model:                           1                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -1.742e-05   1.93e-05     -0.905      0.373   -5.69e-05     2.2e-05
ofiI           0.0003   2.52e-05     12.341      0.000       0.000       0.000
==============================================================================
Omnibus:                        7.934   Durbin-Watson:                   2.066
Prob(Omnibus):                  0.019   Jarque-Bera (JB):                6.231
Skew:                           1.017   Prob(JB):                       0.0444
Kurtosis:                       3.922   Cond. No.                         1.33
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
