ts_event,action,side,depth,price,midprice,size,aOF1,aOF2,aOF3,aOF4,aOF5,bOF1,bOF2,bOF3,bOF4,bOF5,ask_sz_01,ask_sz_02,ask_sz_03,ask_sz_04,ask_sz_05,bid_sz_01,bid_sz_02,bid_sz_03,bid_sz_04,bid_sz_05,event_num,symbol,returns,midprice_delta,OFI1,OFI2,OFI3,OFI4,OFI5,ofi1,ofi2,ofi3,ofi4,ofi5,ofiI
2024-12-31 23:55:00+00:00,C,B,3,402.3,402.505,98.0,-235.0,-380.0,-136.0,-223.0,-146.0,100.0,215.0,159.0,169.0,172.0,6640,3153,3886,1457,1742,2969,4623,5284,4283,5442,86,TSLA,0.00034788227020943197,0.13999999999998636,335.0,595.0,295.0,392.0,318.0,7.297550596519668,12.961321208743888,6.426201271562095,8.539223384584208,6.9272271334127,1.0652992931506755
2024-12-31 23:56:00+00:00,C,A,0,402.41,402.37,-96.0,55.0,198.0,99.0,27.0,-58.0,-90.0,-186.0,-183.0,-164.0,-167.0,15987,8239,5276,5675,2560,4154,3145,1108,3539,20697,97,TSLA,-0.00033545581926563983,-0.1349999999999909,-145.0,-384.0,-282.0,-191.0,-109.0,-1.9984370559818132,-5.292412617220802,-3.8866155157715263,-2.6324239840863886,-1.502273373117363,-0.2995014330576588
2024-12-31 23:57:00+00:00,C,B,0,402.43,402.475,27.0,-12.0,-110.0,-101.0,-3.0,-32.0,-86.0,-25.0,-47.0,10.0,106.0,3800,906,1733,2469,1159,714,1283,701,817,2209,59,TSLA,0.0002609198059140283,0.10500000000001819,-74.0,85.0,54.0,13.0,138.0,-2.7648660629472483,3.175859666898867,2.0176049648533976,0.48571971376100315,5.156101576847572,0.2574982869186435
2024-12-31 23:58:00+00:00,C,A,1,402.66,402.63,-15.0,-100.0,-1.0,-2.0,-30.0,-50.0,30.0,60.0,12.0,34.0,33.0,886,1086,1170,2220,838,445,770,941,379,1356,58,TSLA,0.00038504294946672957,0.15499999999997272,130.0,61.0,14.0,64.0,83.0,7.472004756713904,3.506094539688832,0.8046774353384205,3.678525418689922,4.770587652363493,0.540619970812737
2024-12-31 23:59:00+00:00,A,B,9,402.0,402.525,-6.0,184.0,-13.0,1.0,28.0,20.0,29.0,-10.0,-5.0,3.0,-32.0,3163,119,527,1456,1302,1605,1292,382,1037,316,44,TSLA,-0.00026081934682231633,-0.10500000000001819,-155.0,3.0,-6.0,-25.0,-52.0,-6.089829449057952,0.11786766675596035,-0.2357353335119207,-0.9822305562996696,-2.0430395571033126,-0.14949811168854307
2025-01-02 09:01:00+00:00,A,A,1,412.31,412.155,49.0,-469.0,1099.0,3449.0,3001.0,3541.0,1698.0,68.0,2389.0,1858.0,2518.0,225852,447389,502415,619405,853774,447578,636854,857490,1083060,1146767,2301,TSLA,0.0015904720740458345,0.6549999999999727,2167.0,-1031.0,-1060.0,-1143.0,-1023.0,7.3106159237977275,-3.4781933629143778,-3.5760280937819986,-3.8560378407479474,-3.4512044716405517,-0.33198009042637505
2025-01-02 09:02:00+00:00,A,B,0,409.53,409.955,0.0,2200.0,-1028.0,286.0,7215.0,10547.0,-2340.0,-3216.0,-2254.0,-2850.0,-3537.0,367504,626423,685445,790183,877387,387818,540462,727005,899597,949767,2611,TSLA,-0.005352094614019087,-2.1999999999999886,-4540.0,-2188.0,-2540.0,-10065.0,-14084.0,-17.301003518744768,-8.338016673791532,-9.67941606555324,-38.35563885818637,-53.67121884537474,-3.7073450538975568
2025-01-02 09:03:00+00:00,T,N,0,408.57,408.405,-33.0,-17.0,1772.0,3624.0,2476.0,1469.0,384.0,-515.0,-2878.0,1067.0,-1456.0,267546,635584,538823,438958,577261,269141,319904,358074,400537,477114,2252,TSLA,-0.0037880684624660432,-1.5500000000000114,401.0,-2287.0,-6502.0,-1409.0,-2925.0,2.108485242153641,-12.025201368591963,-34.18795771691515,-7.408617721183243,-15.379848711469826,-1.945444258240684
2025-01-02 09:04:00+00:00,A,A,5,410.4,409.46000000000004,483.0,23.0,24.0,-1528.0,-3405.0,-6962.0,973.0,-526.0,-639.0,-369.0,1080.0,350266,408226,535291,372451,609734,164611,286050,478907,520679,477906,1565,TSLA,0.0025798893097475073,1.0550000000000637,950.0,-550.0,889.0,3036.0,8042.0,3.536411059529447,-2.04739587656968,3.3093362441280827,11.301625238664633,29.93665025340612,1.2794893795285556
2025-01-02 09:05:00+00:00,C,A,0,410.0,409.975,-480.0,22.0,369.0,-2396.0,-425.0,-418.0,15687.0,19878.0,18050.0,16915.0,2886.0,134252,174256,171240,152825,106121,3648995,2949421,2033113,2633359,1307852,1018,TSLA,0.001256963805077227,0.5149999999999864,15665.0,19509.0,20446.0,17340.0,3304.0,11.979903893149302,14.919626240118083,15.636202681093563,13.260870316451255,2.5267540672177016,1.4301935686065872
2025-01-02 09:06:00+00:00,A,A,3,410.62,410.33500000000004,30.0,-31.0,205.0,491.0,207.0,-1063.0,1506.0,2602.0,376.0,1782.0,15696.0,58910,46555,46674,108674,138392,3181595,2144949,1408673,1662991,1076472,787,TSLA,0.0008777170170093385,0.36000000000001364,1537.0,2397.0,-115.0,1575.0,16759.0,1.2250689571531368,1.910533695703363,-0.0916609824805535,1.255356933972798,13.357794829492141,0.42674439232451356
2025-01-02 09:07:00+00:00,A,B,0,409.4,409.6,50.0,1119.0,-493.0,-2014.0,-3188.0,-2795.0,-18758.0,-16735.0,-2683.0,-19513.0,-21163.0,116889,147056,237153,290265,380134,1829115,1475446,1540585,2284676,702869,1264,TSLA,-0.0017928255212211752,-0.7350000000000136,-19877.0,-16242.0,-669.0,-16325.0,-18368.0,-27.903157952721557,-22.80037689128659,-0.9391363218982101,-22.916891562015365,-25.784837011399585,-2.7332978740990646
2025-01-02 09:08:00+00:00,C,A,1,409.2,408.835,-92.0,1405.0,1445.0,469.0,241.0,167.0,632.0,-2427.0,-1821.0,-1199.0,-1703.0,82528,73870,114548,166571,211028,160949,198958,295797,228185,230227,922,TSLA,-0.0018694220623256541,-0.7650000000000432,-773.0,-3872.0,-2290.0,-1440.0,-1870.0,-4.043352635589033,-20.25337827296343,-11.978366798834262,-7.532248118044252,-9.78146109773802,-1.5093614708228003
2025-01-02 09:09:00+00:00,A,B,1,408.76,408.96000000000004,42.0,205.0,2021.0,-1501.0,0.0,0.0,4039.0,4462.0,1425.0,633.0,1523.0,166674,186401,224135,226364,103006,160341,239046,200309,241992,269879,610,TSLA,0.00030570008614283495,0.12500000000005684,3834.0,2441.0,2926.0,633.0,1523.0,11.58855127996127,7.378104766402051,8.844053480742483,1.9132897653144194,4.603381220495831,0.7757342142748099
2025-01-02 09:10:00+00:00,A,B,0,407.81,407.99,0.0,666.0,706.0,-1850.0,-183.0,-807.0,-2972.0,-2242.0,-3137.0,-4690.0,-5675.0,130741,148623,153180,315803,326175,155215,253502,264386,319446,347988,1062,TSLA,-0.002374687449244739,-0.9700000000000273,-3638.0,-2948.0,-1287.0,-4507.0,-4868.0,-15.997770654878412,-12.96355906832918,-5.6594642201287835,-19.819118290691865,-21.40658261350965,-2.142704285674915
2025-01-02 09:11:00+00:00,C,B,5,408.0,408.65,450.0,-3056.0,-3556.0,-6072.0,-4507.0,-3424.0,-194.0,723.0,2195.0,-1804.0,-758.0,229241,464390,577681,681810,736504,174346,164086,121541,150365,212642,973,TSLA,0.0016163796622681303,0.6599999999999682,2862.0,4279.0,8267.0,2703.0,2666.0,7.927806306770529,11.852929135804017,22.899781529724656,7.487372623061055,7.384881765845643,1.4383577015133149
2025-01-02 09:12:00+00:00,A,A,2,409.28,408.885,-1.0,-300.0,1500.0,-1023.0,-1010.0,-100.0,2645.0,2449.0,456.0,2027.0,619.0,138260,224752,254808,202358,50582,100833,111779,104967,154965,284888,513,TSLA,0.0005748989498250978,0.23500000000001364,2945.0,949.0,1479.0,3037.0,719.0,9.278911823666988,2.9900466284074607,4.659935683260942,9.568779357717025,2.2653777932823647,0.6684952370665517
2025-01-02 09:13:00+00:00,A,B,0,408.37,408.565,-449.0,525.0,-253.0,229.0,720.0,2609.0,-152.0,600.0,-532.0,-561.0,-3041.0,43717,68743,92632,131902,273144,64486,80005,140161,244422,259643,541,TSLA,-0.0007829225428981346,-0.3199999999999932,-677.0,853.0,-761.0,-1281.0,-5650.0,-2.6182627934989684,3.298933770834003,-2.943128487227053,-4.954201829353292,-21.851085351948555,-0.954613315855802
2025-01-02 09:14:00+00:00,C,A,4,410.0,409.44,450.0,-2065.0,-1454.0,-4750.0,-5209.0,-7243.0,835.0,1750.0,-1834.0,-1135.0,-137.0,137697,141278,184137,144584,162216,118105,235154,320239,361244,365105,869,TSLA,0.002139352042413556,0.875,2900.0,3204.0,2916.0,4074.0,7106.0,11.614653977699827,12.832190118810429,11.678734827231963,16.31658631212038,28.459907298460337,2.1441077575069003
2025-01-02 09:15:00+00:00,A,B,0,409.05,409.33500000000004,-450.0,-43.0,147.0,-93.0,-343.0,1410.0,2191.0,-34.0,540.0,1015.0,1015.0,44156,36356,77358,138115,250236,194163,306898,318742,303065,241515,517,TSLA,-0.000256480719552421,-0.10499999999996135,2234.0,-181.0,633.0,1358.0,-395.0,6.045093593439562,-0.48977705479523753,1.7128667164938418,3.674680886253771,-1.0688504786967892,0.1562756211258607
2025-01-02 09:16:00+00:00,A,B,1,409.43,409.66499999999996,0.0,-30.0,-259.0,-242.0,-1010.0,-2405.0,1171.0,615.0,1360.0,1780.0,2180.0,31242,13592,35370,105536,91278,46298,90849,144926,121523,192442,377,TSLA,0.0008058608494723174,0.32999999999992724,1201.0,874.0,1602.0,2790.0,4585.0,5.18611635450647,3.7740763479089545,6.917700582780486,12.04768079023568,19.798787248469743,1.2677863773024576
2025-01-02 09:17:00+00:00,A,B,5,409.4,410.03499999999997,450.0,-695.0,-600.0,-601.0,-640.0,-1730.0,1032.0,-73.0,-532.0,-659.0,1301.0,39894,38879,30524,26235,110015,88148,108343,159060,197438,223376,530,TSLA,0.0009027693671557202,0.37000000000000455,1727.0,527.0,69.0,-19.0,3031.0,8.956837770766953,2.733209904571039,0.35785860230626504,-0.09854077454810198,15.719846718699847,0.6544397540468107
2025-01-02 09:18:00+00:00,A,B,2,409.82,410.03999999999996,-450.0,167.0,-285.0,131.0,154.0,94.0,1694.0,1653.0,782.0,1521.0,658.0,27541,69157,47269,47971,66824,56503,115811,174393,146620,165101,479,TSLA,1.2194006646204514e-05,0.0049999999999954525,1527.0,1938.0,651.0,1367.0,564.0,7.974716252902889,10.121152651031958,3.399829915284729,7.139120574799116,2.9454747653158018,0.7256896493560625
2025-01-02 09:19:00+00:00,A,B,2,410.42,410.69,50.0,-1316.0,-1110.0,-1404.0,-1979.0,-1905.0,814.0,2330.0,1744.0,2301.0,2199.0,33063,43880,126546,56217,59419,21773,41783,76554,149372,157380,434,TSLA,0.001583956077880977,0.6500000000000341,2130.0,3440.0,3148.0,4280.0,4104.0,12.068351029456112,19.490670207196725,17.83622959658584,24.250019908954066,23.252822828585863,2.5631199037492474
